"","CHEM_ID","LIB_ID","COMP_ID","CHRO_LIB_ENTRY_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","PLATFORM","CHEMICAL_NAME_final","original_index","final_metabolite_id","metabolite_id_origin"
"71",397,400,60,155300,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",338,"NAMED","ROHFNLRQFUQHCH-YFKPBYRVSA-N","O=C([C@H](CC(C)C)N)O","leucine","leucine",NA,NA,NA,"61-90-5",NA,"HMDB0000687","C00123","6106","Pos Early","leucine",65,"HMDB0000687","COMETS"
"72",405,209,1483,125730,"Lipid","Secondary Bile Acid Metabolism",3528,"NAMED","SMEROWZSTRWXGI-UHFFFAOYSA-N","O=C(CCC(C(CCC1C2CCC3CC4O)C1(CCC2C3(CC4)C)C)C)O","lithocholate","lithocholate",NA,NA,NA,"434-13-9","9519","HMDB0000761","C03990","9903","Neg","lithocholate",66,"HMDB0000761","COMETS"
"73",407,400,1301,155354,"Amino Acid","Lysine Metabolism",108,"NAMED","KDXKERNSBIXSRK-UHFFFAOYSA-N","NC(C(O)=O)CCCCN","lysine","lysine",NA,NA,NA,"56-87-1","5747","HMDB0003405","C00739,C00047","5962","Pos Early","lysine",67,"HMDB0003405","COMETS"
"74",409,209,1303,123199,"Energy","TCA Cycle",1470,"NAMED","BJEPYKJPYRNKOW-UHFFFAOYSA-N","OC(C(O)=O)CC(O)=O","malate","malate",NA,NA,NA,"6915-15-7","510","HMDB0031518","C00149,C00711,C00497","525","Neg","malate",68,"HMDB0031518","COMETS"
"75",409,209,1303,123199,"Energy","TCA Cycle",1470,"NAMED","BJEPYKJPYRNKOW-UHFFFAOYSA-N","OC(C(O)=O)CC(O)=O","malate","malate",NA,NA,NA,"6915-15-7","510","HMDB0000156","C00149,C00711,C00497","525","Neg","malate",68,"HMDB0000156","COMETS"
"76",409,209,1303,123199,"Energy","TCA Cycle",1470,"NAMED","BJEPYKJPYRNKOW-UHFFFAOYSA-N","OC(C(O)=O)CC(O)=O","malate","malate",NA,NA,NA,"6915-15-7","510","HMDB0000744","C00149,C00711,C00497","525","Neg","malate",68,"HMDB0000744","COMETS"
"77",415,400,1302,155355,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",441,"NAMED","FFEARJCKVFRZRR-UHFFFAOYSA-N","CSCCC(N)C(O)=O","methionine","methionine",NA,NA,NA,"63-68-3","5907","HMDB0000696","C00073","6137","Pos Early","methionine",69,"HMDB0000696","COMETS"
"78",418,305,1496,145730,"Lipid","Fatty Acid Metabolism (also BCAA Metabolism)",1797,"NAMED","ZIYVHBGGAOATLY-UHFFFAOYSA-N","O=C(C(C(O)=O)C)O","methylmalonate (MMA)","methylmalonate (MMA)",NA,NA,NA,"516-05-2","473","HMDB0000202","C02170","487","Polar","methylmalonate_mma",70,"HMDB0000202","COMETS"
"79",424,209,1336,125720,"Lipid","Long Chain Saturated Fatty Acid",1533,"NAMED","IPCSVZSSVZVIGE-UHFFFAOYSA-N","OC(CCCCCCCCCCCCCCC)=O","palmitate (16:0)","palmitate (16:0)",NA,NA,NA,"57-10-3","960","HMDB0000220","C00249","985","Neg","palmitate_16_0",71,"HMDB0000220","COMETS"
"80",432,400,594,155332,"Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism",4339,"NAMED","DFPAKSUCGFBDDF-UHFFFAOYSA-N","NC(C1=CN=CC=C1)=O","nicotinamide","nicotinamide",NA,NA,NA,"98-92-0","911","HMDB0001406","C00153","936","Pos Early","nicotinamide",72,"HMDB0001406","COMETS"
"81",437,209,12035,125748,"Lipid","Medium Chain Fatty Acid",1515,"NAMED","FBUKVWPVBMHYJY-UHFFFAOYSA-N","CCCCCCCCC(O)=O","pelargonate (9:0)","pelargonate (9:0)",NA,NA,NA,"112-05-0","4574394","HMDB0000847","C01601","8158","Neg","pelargonate_9_0",73,"HMDB0000847","COMETS"
"82",439,209,1358,125724,"Lipid","Long Chain Saturated Fatty Acid",1537,"NAMED","QIQXTHQIDYTFRH-UHFFFAOYSA-N","CCCCCCCCCCCCCCCCCC(O)=O","stearate (18:0)","stearate (18:0)",NA,NA,NA,"57-11-4","5091","HMDB0000827","C01530","5281","Neg","stearate_18_0",74,"HMDB0000827","COMETS"
"83",444,400,1493,155375,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",495,"NAMED","AHLPHDHHMVZTML-BYPYZUCNSA-N","O=C(O)[C@@H](N)CCCN","ornithine","ornithine",NA,NA,NA,"3184-13-2","6026","HMDB0000214","C00077","6262","Pos Early","ornithine",75,"HMDB0000214","COMETS"
"84",445,305,1505,146440,"Nucleotide","Pyrimidine Metabolism, Orotate containing",4242,"NAMED","PXQPEWDEAKTCGB-UHFFFAOYSA-N","O=C(C1=CC(O)=NC(O)=N1)O","orotate","orotate",NA,NA,NA,"50887-69-9","942","HMDB0000226","C00295","967","Polar","orotate",76,"HMDB0000226","COMETS"
"85",452,209,33447,126083,"Lipid","Long Chain Monounsaturated Fatty Acid",1552,"NAMED","SECPZKHBENQXJG-FPLPWBNLSA-N","CCCCCC\C=C/CCCCCCCC(O)=O","palmitoleate (16:1n7)","palmitoleate (16:1n7)",NA,NA,NA,"373-49-9","393216","HMDB0003229","C08362","445638","Neg","palmitoleate_16_1n7",77,"HMDB0003229","COMETS"
"86",460,400,64,155301,"Amino Acid","Phenylalanine Metabolism",143,"NAMED","COLNVLDHVKWLRT-UHFFFAOYSA-N","NC(C(O)=O)CC1=CC=CC=C1","phenylalanine","phenylalanine",NA,NA,NA,"63-91-2","5910","HMDB0000159","C00079","6140","Pos Early","phenylalanine",78,"HMDB0000159","COMETS"
"87",461,400,42109,156915,"Energy","Oxidative Phosphorylation",1487,"NAMED","NBIIXXVUZAFLBC-UHFFFAOYSA-N","O=P(O)(O)O","phosphate","phosphate",NA,NA,NA,"7664-38-2","1032","HMDB0001429","C00009","1061","Pos Early","phosphate",79,"HMDB0001429","COMETS"
"88",461,400,42109,156915,"Energy","Oxidative Phosphorylation",1487,"NAMED","NBIIXXVUZAFLBC-UHFFFAOYSA-N","O=P(O)(O)O","phosphate","phosphate",NA,NA,NA,"7664-38-2","1032","HMDB0001429","C00009","1061","Pos Early","phosphate",79,"HMDB0001429_M11438","COMETS"
"89",477,209,38271,151095,"Lipid","Fatty Acid, Branched",1675,"NAMED","PAHGJZDQXIOYTH-UHFFFAOYSA-N","CC(C)CCCC(C)CCCC(C)CCCC(C)C(O)=O","pristanate","pristanate",NA,NA,NA,"1189-37-3","110458","HMDB0000795",NA,"123929","Neg","pristanate",81,"HMDB0000795","COMETS"
"90",480,400,1898,155455,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",503,"NAMED","ONIBWKKTOPOVIA-UHFFFAOYSA-N","OC(C1CCCN1)=O","proline","proline",NA,NA,NA,"147-85-3","128566","HMDB0000162","C00148,C000763","8988,145742,614","Pos Early","proline",82,"HMDB0000162","COMETS"
"91",480,400,1898,155455,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",503,"NAMED","ONIBWKKTOPOVIA-UHFFFAOYSA-N","OC(C1CCCN1)=O","proline","proline",NA,NA,NA,"147-85-3","128566","HMDB0003411","C00148,C000763","8988,145742,614","Pos Early","proline",82,"HMDB0003411","COMETS"
"92",482,209,527,123163,"Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1258,"NAMED","JVTAAEKCZFNVCJ-UHFFFAOYSA-N","CC(O)C(O)=O","lactate","lactate",NA,NA,NA,"79-33-4","592","HMDB0000190","C00186","612","Neg","lactate",83,"HMDB0000190","COMETS"
"93",498,402,1806,165222,"Cofactors and Vitamins","Vitamin A Metabolism",4465,"NAMED","FPIPGXGPPPQFEQ-OVSJKPMPSA-N","C/C(/C=C/C(C(C)(CCC1)C)=C1C)=C\C=C\C(C)=C\CO","retinol (vitamin A)","retinol (vitamin A)",NA,NA,NA,"68-26-8","393012","HMDB0000305","C00473","445354","Pos Late","retinol_vitamin a",84,"HMDB0000305","COMETS"
"94",500,209,1827,123225,"Cofactors and Vitamins","Riboflavin Metabolism",4367,"NAMED","AUNGANRZJHBGPY-UHFFFAOYSA-N","OC(C(O)C(O)CO)CN1C(C=C2C)=C(C=C2C)N=C(C(N3)=O)C1=NC3=O","riboflavin (vitamin B2)","riboflavin (vitamin B2)",NA,NA,NA,"83-88-5","431981","HMDB0000244","C00255","493570","Neg","riboflavin_vitamin b2",85,"HMDB0000244","COMETS"
"95",501,305,1515,164364,"Xenobiotics","Drug - Topical Agents",6004,"NAMED","YGSDEFSMJLZEOE-UHFFFAOYSA-N","OC1=C(C(O)=O)C=CC=C1","salicylate","salicylate",NA,NA,NA,"69-72-7","331","HMDB0001895","C00805","338","Polar","salicylate",86,"HMDB0001895","COMETS"
"96",503,400,1648,155437,"Amino Acid","Glycine, Serine and Threonine Metabolism",10,"NAMED","MTCFGRXMJLQNBG-REOHCLBHSA-N","OC([C@@H](N)CO)=O","serine","serine",NA,NA,NA,"56-45-1","5736","HMDB0000187","C00065","5951","Pos Early","serine",87,"HMDB0000187","COMETS"
"97",504,400,2342,155468,"Amino Acid","Tryptophan Metabolism",293,"NAMED","QZAYGJVTTNCVMB-UHFFFAOYSA-N","NCCC1=CNC(C=C2)=C1C=C2O","serotonin","serotonin",NA,NA,NA,"153-98-0","5013","HMDB0000259","C00780","5202","Pos Early","serotonin",88,"HMDB0000259","COMETS"
"98",507,400,603,155336,"Amino Acid","Polyamine Metabolism",561,"NAMED","PFNFFQXMRSDOHW-UHFFFAOYSA-N","NCCCNCCCCNCCCN","spermine","spermine",NA,NA,NA,"71-44-3","1072","HMDB0001256","C00750","1103","Pos Early","spermine",89,"HMDB0001256","COMETS"
"99",512,209,2125,124601,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",478,"NAMED","XOAAWQZATWQOTB-UHFFFAOYSA-N","NCCS(=O)(O)=O","taurine","taurine",NA,NA,NA,"107-35-7","1091","HMDB0000251","C00245","1123","Neg","taurine",90,"HMDB0000251","COMETS"
"100",519,209,1365,125728,"Lipid","Long Chain Saturated Fatty Acid",1530,"NAMED","TUNFSRHWOTWDNC-UHFFFAOYSA-N","OC(CCCCCCCCCCCCC)=O","myristate (14:0)","myristate (14:0)",NA,NA,NA,"544-63-8","10539","HMDB0000806","C06424","11005","Neg","myristate_14_0",91,"HMDB0000806","COMETS"
"101",533,400,1670,155443,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",493,"NAMED","XSQUKJJJFZCRTK-UHFFFAOYSA-N","O=C(N)N","urea","urea",NA,NA,NA,"57-13-6","1143","HMDB0000294","C00086","1176","Pos Early","urea",92,"HMDB0000294","COMETS"
"102",535,209,606,123185,"Nucleotide","Pyrimidine Metabolism, Uracil containing",4254,"NAMED","DRTQHJPVMGBUCF-UHFFFAOYSA-N","OC1C(N(C=CC2=O)C(N2)=O)OC(CO)C1O","uridine","uridine",NA,NA,NA,"58-96-8","5807","HMDB0000296","C00299","6029","Neg","uridine",93,"HMDB0000296","COMETS"
"103",536,209,52602,165330,"Nucleotide","Pyrimidine Metabolism, Uracil containing",4270,"NAMED","MXHRCPNRJAMMIM-UHFFFAOYSA-N","O=C(NC1=O)N(C=C1)C(CC2O)OC2CO","2'-deoxyuridine","2'-deoxyuridine",NA,NA,NA,"951-78-0","13118","HMDB0000012","C00526","13712","Neg","2'_deoxyuridine",94,"HMDB0000012","COMETS"
"104",537,400,607,155340,"Amino Acid","Histidine Metabolism",81,"NAMED","LOIYMIARKYCTBW-OWOJBTEDSA-N","O=C(O)/C=C/C1=CNC=N1","trans-urocanate","trans-urocanate",NA,NA,NA,"104-98-3","643824","HMDB0000301","C00785","736715","Pos Early","trans_urocanate",95,"HMDB0000301","COMETS"
"105",561,400,57,155297,"Amino Acid","Glutamate Metabolism",46,"NAMED","WHUUTDBJXJRKMK-VKHMYHEASA-N","O=C(O)[C@@H](N)CCC(O)=O","glutamate","glutamate",NA,NA,NA,"56-86-0","591","HMDB0000148","C00025,C00217","33032","Pos Early","glutamate",96,"HMDB0000148","COMETS"
"106",561,400,57,155297,"Amino Acid","Glutamate Metabolism",46,"NAMED","WHUUTDBJXJRKMK-VKHMYHEASA-N","O=C(O)[C@@H](N)CCC(O)=O","glutamate","glutamate",NA,NA,NA,"56-86-0","591","HMDB0000148","C00025,C00217","33032","Pos Early","glutamate",96,"HMDB0000148_HMDB03339_M32322","COMETS"
"107",563,400,53,155293,"Amino Acid","Glutamate Metabolism",47,"NAMED","ZDXPYRJPNDTMRX-VKHMYHEASA-N","OC([C@@H](N)CCC(N)=O)=O","glutamine","glutamine",NA,NA,NA,"56-85-9","5746","HMDB0000641","C00064","5961","Pos Early","glutamine",97,"HMDB0000641","COMETS"
"108",564,400,1284,155352,"Amino Acid","Glycine, Serine and Threonine Metabolism",17,"NAMED","AYFVYJQAPQTCCC-GBXIJSLDSA-N","N[C@H](C(O)=O)[C@H](O)C","threonine","threonine",NA,NA,NA,"72-19-5","6051","HMDB0000167","C00188","6288","Pos Early","threonine",98,"HMDB0000167","COMETS"
"109",565,400,54,155294,"Amino Acid","Tryptophan Metabolism",260,"NAMED","QIVBCDIJIAJPQS-VIFPVBQESA-N","O=C(O)[C@@H](N)CC1=CNC2=C1C=CC=C2","tryptophan","tryptophan",NA,NA,NA,"73-22-3","6066","HMDB0000929","C00078","6305","Pos Early","tryptophan",99,"HMDB0000929","COMETS"
"110",566,400,1649,155438,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",422,"NAMED","KZSNJWFQEVHDMF-BYPYZUCNSA-N","N[C@H](C(O)=O)C(C)C","valine","valine",NA,NA,NA,"72-18-4","6050","HMDB0000883","C00183","6287","Pos Early","valine",100,"HMDB0000883","COMETS"
"111",572,305,48152,151982,"Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1241,"NAMED","WQZGKKKJIJFFOK-DVKNGEFBSA-N","O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","glucose","glucose",NA,NA,NA,"50-99-7","71358","HMDB0000122","C00031","5793","Polar","glucose",101,"HMDB0000122","COMETS"
"112",572,305,48152,151982,"Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1241,"NAMED","WQZGKKKJIJFFOK-DVKNGEFBSA-N","O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","glucose","glucose",NA,NA,NA,"50-99-7","71358","HMDB0000122","C00031","5793","Polar","glucose",101,"HMDB0000122_C18_QI108","COMETS"
"113",796,305,4968,152126,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",461,"NAMED","TYEYBOSBBBHJIV-UHFFFAOYSA-N","OC(C(CC)=O)=O","alpha-ketobutyrate","alpha-ketobutyrate",NA,NA,NA,"600-18-0","2829426","HMDB0000005","C00109","58","Polar","alpha_ketobutyrate",102,"HMDB0000005","COMETS"
"114",798,209,555,124777,"Nucleotide","Purine Metabolism, Adenine containing",4181,"NAMED","OIRDTQYFTABQOQ-KQYNXXCUSA-N","NC1=NC=NC2=C1N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3","adenosine","adenosine",NA,NA,NA,"58-61-7","54923","HMDB0000050","C00212","60961","Neg","adenosine",103,"HMDB0000050","COMETS"
"115",799,400,3141,155487,"Amino Acid","Glycine, Serine and Threonine Metabolism",7,"NAMED","KWIUHFFTVRNATP-UHFFFAOYSA-N","O=C(C[N+](C)(C)C)[O-]","betaine","betaine",NA,NA,NA,"107-43-7","19951173,242","HMDB0000043","C00719","247","Pos Early","betaine",104,"HMDB0000043","COMETS"
"116",800,400,1868,155454,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",462,"NAMED","XUJNEKJLAYXESH-REOHCLBHSA-N","SC[C@H](N)C(O)=O","cysteine","cysteine",NA,NA,NA,"56-89-3,52-90-4","5653","HMDB0000574","C00097","5862","Pos Early","cysteine",105,"HMDB0000574","COMETS"
"117",800,400,1868,155454,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",462,"NAMED","XUJNEKJLAYXESH-REOHCLBHSA-N","SC[C@H](N)C(O)=O","cysteine","cysteine",NA,NA,NA,"56-89-3,52-90-4","5653","HMDB0000574","C00097","5862","Pos Early","cysteine",105,"HMDB0000574_M31453","COMETS"
"118",803,305,48153,152039,"Carbohydrate","Fructose, Mannose and Galactose Metabolism",1371,"NAMED","WQZGKKKJIJFFOK-DXQLJALPSA-N","O[C@@H]1C(CO)O[C@@H](O)[C@@H](O)[C@H]1O","mannose","mannose",NA,NA,NA,"3458-28-4","141983","HMDB0000169","C00159,C02209,C00936","82308,439680,185698,18950","Polar","mannose",106,"HMDB0000169","COMETS"
"119",803,305,48153,152039,"Carbohydrate","Fructose, Mannose and Galactose Metabolism",1371,"NAMED","WQZGKKKJIJFFOK-DXQLJALPSA-N","O[C@@H]1C(CO)O[C@@H](O)[C@@H](O)[C@H]1O","mannose","mannose",NA,NA,NA,"3458-28-4","141983","HMDB0000169","C00159,C02209,C00936","82308,439680,185698,18950","Polar","mannose",106,"HMDB0000169_M00584","COMETS"
"120",806,400,5086,155492,"Amino Acid","Glycine, Serine and Threonine Metabolism",6,"NAMED","FFDGPVCHZBVARC-UHFFFAOYSA-N","CN(C)CC(O)=O","dimethylglycine","dimethylglycine",NA,NA,NA,"1118-68-9","653","HMDB0000092","C03626","673","Pos Early","dimethylglycine",107,"HMDB0000092","COMETS"
"121",811,400,1126,155351,"Amino Acid","Alanine and Aspartate Metabolism",29,"NAMED","QNAYBMKLOCPYGJ-REOHCLBHSA-N","O=C(O)[C@@H](N)C","alanine","alanine",NA,NA,NA,"56-41-7","5735","HMDB0000161","C00041","5950","Pos Early","alanine",108,"HMDB0000161","COMETS"
"122",815,400,1299,155353,"Amino Acid","Tyrosine Metabolism",168,"NAMED","OUYCCCASQSFEME-QMMMGPOBSA-N","N[C@@H](CC1=CC=C(O)C=C1)C(O)=O","tyrosine","tyrosine",NA,NA,NA,"60-18-4","5833","HMDB0000158","C00082","6057","Pos Early","tyrosine",109,"HMDB0000158","COMETS"
"123",821,209,33442,125870,"Nucleotide","Pyrimidine Metabolism, Uracil containing",4256,"NAMED","PTJWIQPHWPFNBW-GBNDHIKLSA-N","O[C@]1([H])[C@@](O)([H])[C@](CO)([H])O[C@]1(C2=CNC(NC2=O)=O)[H]","pseudouridine","pseudouridine",NA,NA,NA,"1445-07-4","21403010","HMDB0000767","C02067","15047","Neg","pseudouridine",110,"HMDB0000767","COMETS"
"124",823,305,48990,160586,"Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1257,"NAMED","LCTONWCANYUPML-UHFFFAOYSA-N","CC(C(O)=O)=O","pyruvate","pyruvate",NA,NA,NA,"127-17-3","96901","HMDB0000243","C00022","1060","Polar","pyruvate",111,"HMDB0000243","COMETS"
"125",823,305,48990,160586,"Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1257,"NAMED","LCTONWCANYUPML-UHFFFAOYSA-N","CC(C(O)=O)=O","pyruvate","pyruvate",NA,NA,NA,"127-17-3","96901","HMDB0000243","C00022","1060","Polar","pyruvate",111,"HMDB0000243_M00599","COMETS"
"126",825,209,605,124785,"Nucleotide","Pyrimidine Metabolism, Uracil containing",4255,"NAMED","ISAKRJDGNUQOIC-UHFFFAOYSA-N","O=C(NC=C1)NC1=O","uracil","uracil",NA,NA,NA,"66-22-8","1141","HMDB0000300","C00106","1174","Neg","uracil",112,"HMDB0000300","COMETS"
"127",826,305,15581,146484,"Carbohydrate","Pentose Metabolism",1285,"NAMED","PYMYPHUHKUWMLA-VPENINKCSA-N","O=C[C@@H]([C@H]([C@@H](CO)O)O)O","xylose","xylose",NA,NA,NA,"609-06-3","85957","HMDB0000098","C00181","135191","Polar","xylose",113,"HMDB0000098","COMETS"
"128",827,209,514,123161,"Nucleotide","Pyrimidine Metabolism, Cytidine containing",4286,"NAMED","UHDGCWIWMRVCDJ-XVFCMESISA-N","OC[C@@H]1[C@H]([C@H]([C@H](N2C(N=C(C=C2)N)=O)O1)O)O","cytidine","cytidine",NA,NA,NA,"65-46-3","5940","HMDB0000089","C00475","6175","Neg","cytidine",114,"HMDB0000089","COMETS"
"129",848,400,553,155318,"Xenobiotics","Tobacco Metabolite",4647,"NAMED","UIKROCXWUNQSPJ-VIFPVBQESA-N","O=C1CC[C@@H]([C@]2=CN=CC=C2)N1C","cotinine","cotinine",NA,NA,NA,"486-56-6","746405","HMDB0001046",NA,"408","Pos Early","cotinine",115,"HMDB0001046","COMETS"
"130",849,400,569,155325,"Xenobiotics","Xanthine Metabolism",4627,"NAMED","RYYVLZVUVIJVGH-UHFFFAOYSA-N","O=C(N(C)C1=C2N(C)C=N1)N(C)C2=O","caffeine","caffeine",NA,NA,NA,"58-08-2","2424","HMDB0001847","C07481","2519","Pos Early","caffeine",116,"HMDB0001847","COMETS"
"131",878,305,48195,153126,"Carbohydrate","Fructose, Mannose and Galactose Metabolism",1365,"NAMED","RFSUNEUAIZKAJO-ARQDHWQXSA-N","OC[C@@]1(O)O[C@H](CO)[C@@H](O)[C@@H]1O","fructose","fructose",NA,NA,NA,"57-48-7","5764","HMDB0000660","C00095","2723872","Polar","fructose",117,"HMDB0000660","COMETS"
"132",878,305,48195,153126,"Carbohydrate","Fructose, Mannose and Galactose Metabolism",1365,"NAMED","RFSUNEUAIZKAJO-ARQDHWQXSA-N","OC[C@@]1(O)O[C@H](CO)[C@@H](O)[C@@H]1O","fructose","fructose",NA,NA,NA,"57-48-7","5764","HMDB0000660","C00095","2723872","Polar","fructose",117,"HMDB0000660_M00577","COMETS"
"133",880,209,554,124775,"Nucleotide","Purine Metabolism, Adenine containing",4182,"NAMED","GFFGJBXGBJISGV-UHFFFAOYSA-N","NC1=NC=NC2=C1N=CN2","adenine","adenine",NA,NA,NA,"73-24-5","185","HMDB0000034","C00147","190","Neg","adenine",118,"HMDB0000034","COMETS"
"134",888,209,1642,125736,"Lipid","Medium Chain Fatty Acid",1517,"NAMED","GHVNFZFCNZKVNT-UHFFFAOYSA-N","CCCCCCCCCC(O)=O","caprate (10:0)","caprate (10:0)",NA,NA,NA,"334-48-5","2863","HMDB0000511","C01571","2969","Neg","caprate_10_0",119,"HMDB0000511","COMETS"
"135",891,209,1121,125718,"Lipid","Long Chain Saturated Fatty Acid",1535,"NAMED","KEMQGTRYUADPNZ-UHFFFAOYSA-N","O=C(O)CCCCCCCCCCCCCCCC","margarate (17:0)","margarate (17:0)",NA,NA,NA,"506-12-7","10033","HMDB0002259",NA,"10465","Neg","margarate_17_0",120,"HMDB0002259","COMETS"
"136",892,209,1356,125722,"Lipid","Long Chain Saturated Fatty Acid",1539,"NAMED","ISYWECDDZWTKFF-UHFFFAOYSA-N","CCCCCCCCCCCCCCCCCCC(O)=O","nonadecanoate (19:0)","nonadecanoate (19:0)",NA,NA,NA,"646-30-0","12071","HMDB0000772","C16535","12591","Neg","nonadecanoate_19_0",121,"HMDB0000772","COMETS"
"137",893,209,1118,125716,"Lipid","Long Chain Saturated Fatty Acid",1540,"NAMED","VKOBVWXKNCXXDE-UHFFFAOYSA-N","CCCCCCCCCCCCCCCCCCCC(O)=O","arachidate (20:0)","arachidate (20:0)",NA,NA,NA,"506-30-9","10035","HMDB0002212","C06425","10467","Neg","arachidate_20_0",122,"HMDB0002212","COMETS"
"138",913,305,15586,146486,"Carbohydrate","Glycogen Metabolism",1318,"NAMED","GUBGYTABKSRVRQ-ASMJPISFSA-N","O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@H](O[C@@H]2CO)O)O)O)O","maltose","maltose",NA,NA,NA,"6363-53-7","388469","HMDB0000163","C00208","10991489","Polar","maltose",123,"HMDB0000163","COMETS"
"139",917,400,512,155306,"Amino Acid","Alanine and Aspartate Metabolism",40,"NAMED","DCXYFEDJOCDNAF-REOHCLBHSA-N","NC(C[C@H](N)C(O)=O)=O","asparagine","asparagine",NA,NA,NA,"70-47-3","6031","HMDB0000168","C00152","6267","Pos Early","asparagine",124,"HMDB0000168","COMETS"
"140",923,305,601,145712,"Nucleotide","Pyrimidine Metabolism, Orotate containing",4241,"NAMED","UFIVEPVSAGBUSI-UHFFFAOYSA-N","O=C(C(NC1=O)CC(N1)=O)O","dihydroorotate","dihydroorotate",NA,NA,NA,"155-54-4","628","HMDB0003349","C00337","648","Polar","dihydroorotate",126,"HMDB0003349","COMETS"
"141",925,209,1644,125738,"Lipid","Medium Chain Fatty Acid",1513,"NAMED","MNWFXJYAOYHMED-UHFFFAOYSA-N","CCCCCCC(O)=O","heptanoate (7:0)","heptanoate (7:0)",NA,NA,NA,"111-14-8","7803","HMDB0000666","C17714","8094","Neg","heptanoate_7_0",127,"HMDB0000666","COMETS"
"142",926,209,32489,125850,"Lipid","Medium Chain Fatty Acid",1512,"NAMED","FUZZWVXGSFPDMH-UHFFFAOYSA-N","CCCCCC(O)=O","caproate (6:0)","caproate (6:0)",NA,NA,NA,"142-62-1","8552","HMDB0000535","C01585","8892","Neg","caproate_6_0",128,"HMDB0000535","COMETS"
"143",932,209,32492,125852,"Lipid","Medium Chain Fatty Acid",1514,"NAMED","WWZKQHOCKIZLMA-UHFFFAOYSA-N","CCCCCCCC(O)=O","caprylate (8:0)","caprylate (8:0)",NA,NA,NA,"124-07-2","370","HMDB0000482","C06423","379","Neg","caprylate_8_0",129,"HMDB0000482","COMETS"
"144",935,209,1519,124565,"Carbohydrate","Disaccharides and Oligosaccharides",1344,"NAMED","CZMRCDWAGMRECN-UGDNZRGBSA-N","OC[C@]1(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)[C@H]([C@@H]([C@@H](CO)O1)O)O","sucrose","sucrose",NA,NA,NA,"57-50-1","5768","HMDB0000258","C00089","5988","Neg","sucrose",130,"HMDB0000258","COMETS"
"145",980,209,1361,125726,"Lipid","Long Chain Saturated Fatty Acid",1532,"NAMED","WQEPLUUGTLDZJY-UHFFFAOYSA-N","O=C(O)CCCCCCCCCCCCCC","pentadecanoate (15:0)","pentadecanoate (15:0)",NA,NA,NA,"10002-84-2,1002-84-2","13249","HMDB0000826","C16537","13849","Neg","pentadecanoate_15_0",131,"HMDB0000826","COMETS"
"146",1001,400,32306,155905,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",521,"NAMED","PMMYEEVYMWASQN-DMTCNVIQSA-N","O[C@@H]1C[C@@H](C(O)=O)NC1","trans-4-hydroxyproline","hydroxyproline",NA,NA,NA,"51-35-4","5605","HMDB0000725","C01157","5810","Pos Early","trans_4_hydroxyproline",132,"HMDB0000725","COMETS"
"147",1002,305,1107,146424,"Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing",4168,"NAMED","POJWUDADGALRAB-UHFFFAOYSA-N","O=C(N1)C(NC(N)=O)NC1=O","allantoin","allantoin",NA,NA,NA,"97-59-6","199","HMDB0000462","C02348,C01551,C02350","439714,204,439713","Polar","allantoin",133,"HMDB0000462","COMETS"
"148",1004,305,3147,147146,"Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing",4156,"NAMED","LRFVTYWOQMYALW-UHFFFAOYSA-N","O=C(N1)C(N=CN2)=C2NC1=O","xanthine","xanthine",NA,NA,NA,"69-89-6","1151","HMDB0000292","C00385","1188","Polar","xanthine",134,"HMDB0000292","COMETS"
