"","input_metabolite_name_final","original_index_moore","contains_original_moore","contains_derived_moore","n_source_rows_moore","input_hmdb_id","metabolite_id","input_pubchem","input_metabolite_name","input_chemspider","input_kegg","input_inchikey","input_chebi","multiple_identifiers_moore","multiple_isomers_moore","original_moore","MLR_Harmonized_Name_moore",".row_id_moore","uid_01","hmdb_id","biochemical","original_index_comets","original_comets","contains_original_comets","contains_derived_comets","n_source_rows_comets","multiple_identifiers_comets","multiple_isomers_comets","biochemical_final","MLR_Harmonized_Name_comets",".row_id_comets"
"4355","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",2206,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0",2309
"4356","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",2206,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0/0:0",2310
"4357","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",2230,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0",2348
"4358","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",2230,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0/0:0",2349
"4359","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",2231,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0",2350
"4360","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",2231,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0/0:0",2351
"4361","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",3055,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0",3755
"4362","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",3055,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0/0:0",3756
"4363","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",5007,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0",5849
"4364","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",5007,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0/0:0",5850
"4365","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",5644,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0",6465
"4366","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",5644,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0/0:0",6466
"4367","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",4950,FALSE,FALSE,TRUE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0",12963
"4368","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",4950,FALSE,FALSE,TRUE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0/0:0",12964
"4369","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",5495,FALSE,FALSE,TRUE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0",13082
"4370","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130","HMDB0011130","LysoPE(18:0/0:0)",5495,FALSE,FALSE,TRUE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0/0:0",13083
"4371","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130_M34416","HMDB0011130","LysoPE(18:0/0:0)",5495,FALSE,FALSE,TRUE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0",13084
"4372","1_stearoylglycerophosphoethanolamine","7010",TRUE,FALSE,1,"HMDB0011130","HMDB11130","9547068","1-stearoylglycerophosphoethanolamine",NA,NA,NA,NA,FALSE,FALSE,NA,"LPE 18:0/0:0",496,"HMDB0011130_M34416","HMDB0011130","LysoPE(18:0/0:0)",5495,FALSE,FALSE,TRUE,1,FALSE,FALSE,"lysope_18_0_0_0","LPE 18:0/0:0",13085
"4373","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",216,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",254
"4374","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",216,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",255
"4375","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",406,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",482
"4376","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",406,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",483
"4377","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",413,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",491
"4378","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",413,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",492
"4379","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",1199,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",1324
"4380","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",1199,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",1325
"4381","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",1205,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",1334
"4382","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",1205,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",1335
"4383","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",5258,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",6118
"4384","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",5258,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",6119
"4385","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",4970,FALSE,FALSE,TRUE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",12985
"4386","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0",498,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",4970,FALSE,FALSE,TRUE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",12986
"4387","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",216,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",254
"4388","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",216,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",255
"4389","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",406,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",482
"4390","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",406,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",483
"4391","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",413,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",491
"4392","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",413,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",492
"4393","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",1199,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",1324
"4394","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",1199,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",1325
"4395","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",1205,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",1334
"4396","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",1205,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",1335
"4397","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",5258,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",6118
"4398","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",5258,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",6119
"4399","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",4970,FALSE,FALSE,TRUE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0",12985
"4400","1_stearoylglycerophosphoinositol","7738",TRUE,FALSE,1,"HMDB0061696","HMDB61696",NA,"1-stearoylglycerophosphoinositol",NA,NA,NA,NA,FALSE,FALSE,NA,"LPI 18:0/0:0",499,"HMDB0061696","HMDB0061696","1-Stearoylglycerophosphoinositol",4970,FALSE,FALSE,TRUE,1,FALSE,FALSE,"1_stearoylglycerophosphoinositol","LPI 18:0/0:0",12986
"4401","20_5n3","5992",TRUE,FALSE,1,"HMDB0001999","HMDB01999",NA,"20:5n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"EPA",506,"HMDB0001999","HMDB0001999","Eicosapentaenoic acid",2293,TRUE,TRUE,FALSE,1,FALSE,FALSE,"eicosapentaenoic acid","EPA",2429
"4402","20_5n3","5992",TRUE,FALSE,1,"HMDB0001999","HMDB01999",NA,"20:5n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"EPA",506,"HMDB0001999","HMDB0001999","Eicosapentaenoic acid",3467,TRUE,TRUE,FALSE,1,FALSE,FALSE,"eicosapentaenoic acid","EPA",4312
"4403","20_5n3","5992",TRUE,FALSE,1,"HMDB0001999","HMDB01999",NA,"20:5n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"EPA",506,"HMDB0001999","HMDB0001999","Eicosapentaenoic acid",3773,TRUE,TRUE,FALSE,1,FALSE,FALSE,"eicosapentaenoic acid","EPA",4583
"4404","20_5n3","5992",TRUE,FALSE,1,"HMDB0001999","HMDB01999",NA,"20:5n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"EPA",506,"HMDB0001999","HMDB0001999","Eicosapentaenoic acid",3774,TRUE,TRUE,FALSE,1,FALSE,FALSE,"eicosapentaenoic acid","EPA",4584
"4405","20_5n3","5992",TRUE,FALSE,1,"HMDB0001999","HMDB01999",NA,"20:5n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"EPA",506,"HMDB0001999","HMDB0001999","Eicosapentaenoic acid",3786,TRUE,TRUE,FALSE,1,FALSE,FALSE,"eicosapentaenoic acid","EPA",4594
"4406","20_5n3","5992",TRUE,FALSE,1,"HMDB0001999","HMDB01999",NA,"20:5n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"EPA",506,"HMDB0001999","HMDB0001999","Eicosapentaenoic acid",5247,TRUE,TRUE,FALSE,1,FALSE,FALSE,"eicosapentaenoic acid","EPA",6103
"4407","20_hete","6535",TRUE,FALSE,1,"HMDB0005998","HMDB05998","5283157","20-HETE",NA,"C14748",NA,NA,FALSE,FALSE,NA,"20-HETE",507,"HMDB0005998","HMDB0005998","20-Hydroxyeicosatetraenoic acid",647,TRUE,TRUE,FALSE,1,FALSE,FALSE,"20_hydroxyeicosatetraenoic acid","20-HETE",722
"4408","20_hete","6535",TRUE,FALSE,1,"HMDB0005998","HMDB05998","5283157","20-HETE",NA,"C14748",NA,NA,FALSE,FALSE,NA,"20-HETE",507,"HMDB0005998","HMDB0005998","20-Hydroxyeicosatetraenoic acid",1451,TRUE,TRUE,FALSE,1,FALSE,FALSE,"20_hydroxyeicosatetraenoic acid","20-HETE",1584
"4409","21_deoxycortisol","6298",TRUE,FALSE,1,"HMDB0004030","HMDB04030",NA,"21-deoxycortisol",NA,NA,NA,NA,FALSE,FALSE,NA,"21-Deoxycortisol",512,"HMDB0004030","HMDB0004030","21-Deoxycortisol",1452,TRUE,TRUE,FALSE,1,FALSE,FALSE,"21_deoxycortisol","21-Deoxycortisol",1585
"4410","21_hydroxypregnenolone_disulfate","6297",TRUE,FALSE,1,"HMDB0004026","HMDB04026","134595","21-hydroxypregnenolone disulfate","118625","C05485",NA,NA,FALSE,FALSE,NA,"21-Hydroxypregnenolone",515,"HMDB0004026","HMDB0004026","21-Hydroxypregnenolone",648,TRUE,TRUE,FALSE,1,FALSE,FALSE,"21_hydroxypregnenolone","21-Hydroxypregnenolone",723
"4411","21_hydroxypregnenolone_disulfate","6297",TRUE,FALSE,1,"HMDB0004026","HMDB04026","134595","21-hydroxypregnenolone disulfate","118625","C05485",NA,NA,FALSE,FALSE,NA,"21-Hydroxypregnenolone",515,"HMDB0004026","HMDB0004026","21-Hydroxypregnenolone",649,TRUE,TRUE,FALSE,1,FALSE,FALSE,"21_hydroxypregnenolone","21-Hydroxypregnenolone",724
"4412","21_hydroxypregnenolone_disulfate","6297",TRUE,FALSE,1,"HMDB0004026","HMDB04026","134595","21-hydroxypregnenolone disulfate","118625","C05485",NA,NA,FALSE,FALSE,NA,"21-Hydroxypregnenolone",515,"HMDB0004026","HMDB0004026","21-Hydroxypregnenolone",1453,TRUE,TRUE,FALSE,1,FALSE,FALSE,"21_hydroxypregnenolone","21-Hydroxypregnenolone",1586
"4413","21_hydroxypregnenolone_disulfate","6297",TRUE,FALSE,1,"HMDB0004026","HMDB04026","134595","21-hydroxypregnenolone disulfate","118625","C05485",NA,NA,FALSE,FALSE,NA,"21-Hydroxypregnenolone",515,"HMDB0004026","HMDB0004026","21-Hydroxypregnenolone",1454,TRUE,TRUE,FALSE,1,FALSE,FALSE,"21_hydroxypregnenolone","21-Hydroxypregnenolone",1587
"4414","21_hydroxypregnenolone_disulfate","6297",TRUE,FALSE,1,"HMDB0004026","HMDB04026","134595","21-hydroxypregnenolone disulfate","118625","C05485",NA,NA,FALSE,FALSE,NA,"21-Hydroxypregnenolone",515,"HMDB0004026","HMDB0004026","21-Hydroxypregnenolone",5689,TRUE,TRUE,FALSE,1,FALSE,FALSE,"21_hydroxypregnenolone","21-Hydroxypregnenolone",6511
"4415","21_hydroxypregnenolone_disulfate","6297",TRUE,FALSE,1,"HMDB0004026","HMDB04026","134595","21-hydroxypregnenolone disulfate","118625","C05485",NA,NA,FALSE,FALSE,NA,"21-Hydroxypregnenolone",515,"HMDB0004026","HMDB0004026","21-Hydroxypregnenolone",11301,TRUE,TRUE,FALSE,1,FALSE,FALSE,"21_hydroxypregnenolone","21-Hydroxypregnenolone",12025
"4416","22_5n3","5978",TRUE,FALSE,1,"HMDB0001976","HMDB01976",NA,"22:5n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"Docosapentaenoic acid (22n-6)",519,"HMDB0001976","HMDB0001976","Docosapentaenoic acid (22n-6)",2301,TRUE,TRUE,FALSE,1,FALSE,FALSE,"docosapentaenoic acid_22n_6","Docosapentaenoic acid (22n-6)",2437
"4417","22_5n3","5978",TRUE,FALSE,1,"HMDB0001976","HMDB01976",NA,"22:5n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"Docosapentaenoic acid (22n-6)",519,"HMDB0001976","HMDB0001976","Docosapentaenoic acid (22n-6)",3465,TRUE,TRUE,FALSE,1,FALSE,FALSE,"docosapentaenoic acid_22n_6","Docosapentaenoic acid (22n-6)",4310
"4418","22_5n3","5978",TRUE,FALSE,1,"HMDB0001976","HMDB01976",NA,"22:5n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"Docosapentaenoic acid (22n-6)",519,"HMDB0001976","HMDB0001976","Docosapentaenoic acid (22n-6)",3733,TRUE,TRUE,FALSE,1,FALSE,FALSE,"docosapentaenoic acid_22n_6","Docosapentaenoic acid (22n-6)",4546
"4419","22_5n3","5978",TRUE,FALSE,1,"HMDB0001976","HMDB01976",NA,"22:5n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"Docosapentaenoic acid (22n-6)",519,"HMDB0001976","HMDB0001976","Docosapentaenoic acid (22n-6)",3736,TRUE,TRUE,FALSE,1,FALSE,FALSE,"docosapentaenoic acid_22n_6","Docosapentaenoic acid (22n-6)",4549
"4420","22_5n3","5978",TRUE,FALSE,1,"HMDB0001976","HMDB01976",NA,"22:5n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"Docosapentaenoic acid (22n-6)",519,"HMDB0001976","HMDB0001976","Docosapentaenoic acid (22n-6)",3764,FALSE,FALSE,TRUE,1,FALSE,FALSE,"docosapentaenoic acid_22n_6","Docosapentaenoic acid (22n-6)",12855
"4421","22_6n3","6059",TRUE,FALSE,1,"HMDB0002183","HMDB02183",NA,"22:6n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"DHA",524,"HMDB0002183","HMDB0002183","Docosahexaenoic acid",1459,TRUE,TRUE,FALSE,1,FALSE,FALSE,"docosahexaenoic acid","DHA",1592
"4422","22_6n3","6059",TRUE,FALSE,1,"HMDB0002183","HMDB02183",NA,"22:6n3)",NA,"Lipid",NA,NA,FALSE,FALSE,NA,"DHA",524,"HMDB0002183","HMDB0002183","Docosahexaenoic acid",2300,TRUE,TRUE,FALSE,1,FALSE,FALSE,"docosahexaenoic acid","DHA",2436
