"input_metabolite_name_final","original_index","contains_original","contains_derived","n_source_rows","input_hmdb_id","metabolite_id","input_pubchem","input_metabolite_name","input_chemspider","input_kegg","input_inchikey","input_chebi","multiple_identifiers","multiple_isomers","original"
"4_hydroxycinnamate_sulfate","2126",TRUE,FALSE,1,NA,"CHEM100006095","6070438","4-hydroxycinnamate sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"4_hydroxycoumarin","1848",TRUE,FALSE,1,NA,"CHEM100002049","54682930","4-hydroxycoumarin",10254753,"C20414",NA,NA,FALSE,FALSE,NA
"4_hydroxydocosa_5_7_10_13_16_19_hexaenoic_acid","7882",TRUE,FALSE,1,NA,"PUBCHEM14429109","14429109","4-hydroxydocosa-5,7,10,13,16,19-hexaenoic acid",NA,NA,"IFRKCNPQVIJFAQ-PQVBWYSWSA-N",NA,FALSE,FALSE,NA
"4_hydroxyglutamate","6104",TRUE,FALSE,1,"HMDB0001344","HMDB02273","439902","4-hydroxyglutamate",388936,"C03079",NA,NA,FALSE,FALSE,NA
"4_hydroxyhippurate","7506",TRUE,FALSE,1,"HMDB0013678","HMDB13678","151012","4-hydroxyhippurate",133104,NA,NA,NA,FALSE,FALSE,NA
"4_hydroxyisoleucine","2023",TRUE,FALSE,1,NA,"CHEM100003943","2773624","4-hydroxyisoleucine",NA,NA,NA,NA,FALSE,FALSE,NA
"4_hydroxymandelate","5589",TRUE,FALSE,1,"HMDB0000822","HMDB00822",NA,"_4_HYDROXYMANDELATE",NA,NA,NA,NA,FALSE,FALSE,NA
"4_hydroxynimesulide","2890",TRUE,FALSE,1,NA,"COMP37235",NA,"4-hydroxynimesulide*",NA,NA,NA,NA,FALSE,FALSE,NA
"4_hydroxyphenylacetate","4300",TRUE,FALSE,NA,"","HMDB00020","","4-hydroxyphenylacetate",NA,"","",NA,FALSE,FALSE,TRUE
"4_hydroxyphenylacetate","4304",TRUE,FALSE,1,"","HMDB00020","127","4-hydroxyphenylacetate",NA,NA,NA,NA,FALSE,FALSE,NA
"4_hydroxyphenylacetate","4301|4305",TRUE,FALSE,2,"HMDB0000020","HMDB00020","","4-hydroxyphenylacetate",NA,"C00642",NA,NA,FALSE,FALSE,NA
"4_hydroxyphenylacetate","4299|4302|8015",TRUE,TRUE,3,"HMDB0000020","HMDB00020","127","4-hydroxyphenylacetate",3881560,"C00642",NA,NA,FALSE,FALSE,NA
"4_hydroxyphenylacetate","4303|8015",TRUE,TRUE,2,"HMDB0000020","HMDB00020","4693933","4-hydroxyphenylacetate",NA,"C00642",NA,NA,FALSE,FALSE,NA
"4_hydroxyphenylacetylglutamine","2296",TRUE,FALSE,1,NA,"CHEM100010850",NA,"4-hydroxyphenylacetylglutamine",NA,NA,NA,NA,FALSE,FALSE,NA
"4_hydroxyphenylpyruvate","5452",TRUE,FALSE,1,"HMDB0000707","HMDB00707","979","4-hydroxyphenylpyruvate",954,"C01179",NA,NA,FALSE,FALSE,NA
"4_hydroxyproline_betaine","8136",FALSE,TRUE,1,"HMDB0029412","HMDB29412","1550239","4-hydroxyproline betaine",NA,NA,NA,NA,TRUE,FALSE,NA
"4_hydroxyproline_betaine","8136",FALSE,TRUE,NA,"HMDB0029412","HMDB29412","164642","4-hydroxyproline betaine",NA,"","",NA,TRUE,FALSE,FALSE
"4_imidazoleacetate","6032",TRUE,FALSE,1,"HMDB0002024","HMDB02024","96215","4-imidazoleacetate",NA,"C02835",NA,NA,FALSE,FALSE,NA
"4_methoxyphenol_sulfate","3392",TRUE,FALSE,1,NA,"COMP48457",NA,"4-methoxyphenol sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"4_methyl_2_oxopentanoate","5403",TRUE,FALSE,NA,"","HMDB00695","","4-methyl-2-oxopentanoate",NA,"","",NA,FALSE,FALSE,TRUE
"4_methyl_2_oxopentanoate","5407",TRUE,FALSE,1,"","HMDB00695","70","4-methyl-2-oxopentanoate",NA,NA,NA,NA,FALSE,FALSE,NA
"4_methyl_2_oxopentanoate","5404|5409",TRUE,FALSE,2,"HMDB0000695","HMDB00695","","4-methyl-2-oxopentanoate",NA,"leucine and isoleucine metabolism",NA,NA,FALSE,FALSE,NA
"4_methyl_2_oxopentanoate","5402|5405|5406|5408",TRUE,FALSE,4,"HMDB0000695","HMDB00695","70","4-methyl-2-oxopentanoate",69,"C00233",NA,NA,FALSE,FALSE,NA
"4_methylbenzenesulfonate","1892",TRUE,FALSE,1,NA,"CHEM100002390","6101","4-methylbenzenesulfonate",NA,"C06677",NA,NA,FALSE,FALSE,NA
"4_methylcatechol_sulfate","2033",TRUE,FALSE,1,NA,"CHEM100004111",NA,"4-methylcatechol sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"4_methylguaiacol_sulfate","3388",TRUE,FALSE,1,NA,"COMP48418",NA,"4-methylguaiacol sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"4_methylhexanoylglutamine","3793",TRUE,FALSE,1,NA,"COMP62735",NA,"4-methylhexanoylglutamine",NA,NA,NA,NA,FALSE,FALSE,NA
"4_pyridoxate","4287",TRUE,FALSE,1,"HMDB0000017","HMDB00017",NA,"_4_PYRIDOXATE",NA,NA,NA,NA,FALSE,FALSE,NA
"4_sulfooxy_methylbenzoate","2512",TRUE,FALSE,1,NA,"COMP32754",NA,"4-sulfooxy-methylbenzoate",NA,NA,NA,NA,FALSE,FALSE,NA
"4_vinylguaiacol_sulfate","2138",TRUE,FALSE,1,NA,"CHEM100006126",NA,"4-vinylguaiacol sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"4_vinylphenol_sulfate","6305",TRUE,FALSE,NA,"","HMDB04072","","4-vinylphenol sulfate",NA,"","",NA,FALSE,FALSE,TRUE
"4_vinylphenol_sulfate","6310",TRUE,FALSE,1,"","HMDB04072","6426766","4-vinylphenol sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"4_vinylphenol_sulfate","6306|6311|6304|6308|6309",TRUE,FALSE,5,"HMDB0004072","HMDB04072","6426766","4-vinylphenol sulfate",4932200,"C05627",NA,NA,FALSE,FALSE,NA
"4_vinylphenol_sulfate","6307",TRUE,FALSE,1,"HMDB0062775","HMDB04072","6426766","4-vinylphenol sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"5_15_dihydroxyeicosa_6_8_11_13_tetraenoic_acid","6871",TRUE,FALSE,1,NA,"HMDB10216","5283158","5,15-dihydroxyeicosa-6,8,11,13-tetraenoic acid",NA,NA,"UXGXCGPWGSUMNI-BVHTXILBSA-N",NA,FALSE,FALSE,NA
"5_6_dihydrothymine","4427",TRUE,FALSE,1,"HMDB0000079","HMDB00079","93556","5,6-dihydrothymine",84456,"C00906",NA,NA,FALSE,FALSE,NA
"5_6_dihydrouracil","4425",TRUE,FALSE,1,"HMDB0000076","HMDB00076","649","5,6-dihydrouracil",NA,"C00429",NA,NA,FALSE,FALSE,NA
"5_6_dihydrouridine","5159",TRUE,FALSE,1,NA,"HMDB00497","94312","5,6-dihydrouridine",NA,NA,NA,NA,FALSE,FALSE,NA
"5_6_dihydroxyeicosa_8_11_14_trienoic_acid","6128",TRUE,FALSE,1,NA,"HMDB02343","5283142","5,6-dihydroxyeicosa-8,11,14-trienoic acid",NA,NA,"GFNYAPAJUNPMGH-QNEBEIHSSA-N",NA,FALSE,FALSE,NA
"5_acetylamino_6_amino_3_methyluracil","6342",TRUE,FALSE,1,"HMDB0004400","HMDB04400","88299","5-acetylamino-6-amino-3-methyluracil",79659,"C16366",NA,NA,FALSE,FALSE,NA
"5_acetylamino_6_formylamino_3_methyluracil","7005",TRUE,FALSE,1,"HMDB0011105","HMDB11105","108214","5-acetylamino-6-formylamino-3-methyluracil",97287,"C16365",NA,NA,FALSE,FALSE,NA
"5_adenosylhomocysteine","5734",TRUE,FALSE,1,NA,"HMDB00939",NA,"5'-adenosylhomocysteine",NA,NA,NA,NA,FALSE,FALSE,NA
"5_aminolevulinic_acid","5792|5793",TRUE,FALSE,2,"HMDB0001149","HMDB01149",NA,"5-aminolevulinic acid",NA,NA,NA,NA,FALSE,FALSE,NA
"5_aminovalerate","6254",TRUE,FALSE,1,"HMDB0003355","HMDB03355","138","5-aminovalerate",NA,NA,NA,NA,FALSE,FALSE,NA
"5_anhydroglucitol_1","6150",TRUE,FALSE,1,"HMDB0002712","HMDB02712",NA,"5-anhydroglucitol (1",NA,"808",NA,NA,FALSE,FALSE,NA
"5_bromotryptophan","2291",TRUE,FALSE,1,NA,"CHEM100009338","96735","5-bromotryptophan",87339,NA,NA,NA,FALSE,FALSE,NA
"5_dodecenoate_12_1n7","5184",TRUE,FALSE,1,"HMDB0000529","HMDB00529","5312378","5-dodecenoate (12:1n7)",4471803,NA,NA,NA,FALSE,FALSE,NA
"5_dodecenoylcarnitine_c12_1","7333",TRUE,FALSE,1,"HMDB0013326","HMDB13326",NA,"5-dodecenoylcarnitine (C12:1)",NA,NA,NA,NA,FALSE,FALSE,NA
"5_galactosylhydroxy_l_lysine","1897",TRUE,FALSE,1,NA,"CHEM100002462","123986","5-(galactosylhydroxy)-L-lysine",NA,NA,NA,NA,FALSE,FALSE,NA
"5_heneicosyl_1_3_benzenediol_glucuronide","7624",TRUE,FALSE,1,"HMDB0031035","HMDB31035",NA,"5-Heneicosyl-1,3-benzenediol-glucuronide",NA,NA,NA,NA,FALSE,FALSE,NA
"5_hepe","6427",TRUE,FALSE,1,"HMDB0005081","HMDB05081","6439678","5-HEPE",NA,NA,NA,NA,FALSE,FALSE,NA
"5_hete","7016",TRUE,FALSE,NA,"","HMDB11134","","5-HETE",NA,"","",NA,FALSE,FALSE,TRUE
"5_hete","7019",TRUE,FALSE,1,"","HMDB11134","5280733","5-HETE",NA,NA,NA,NA,FALSE,FALSE,NA
"5_hete","7021",TRUE,FALSE,1,"HMDB0011134","HMDB11134","","5-HETE",NA,NA,NA,NA,FALSE,FALSE,NA
"5_hete","7018|7020",TRUE,FALSE,2,"HMDB0011134","HMDB11134","5280733","5-HETE",NA,"C04805",NA,NA,FALSE,FALSE,NA
"5_hete","7017",TRUE,FALSE,1,"HMDB0011134","HMDB11134","9862886","5-HETE",NA,NA,NA,NA,FALSE,FALSE,NA
"5_hydroxy_2_methylpyridine_sulfate","3920",TRUE,FALSE,1,NA,"COMP63230",NA,"5-hydroxy-2-methylpyridine sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"5_hydroxy_6_8_11_14_17_eicosapentaenoic_acid","5238",TRUE,FALSE,1,NA,"HMDB0062408","5283193","5-Hydroxy-6,8,11,14,17-eicosapentaenoic acid",NA,NA,"FTAGQROYQYQRHF-GHWNLOBHSA-N",NA,FALSE,FALSE,NA
"5_hydroxy_6_8_11_14_eicosatetraenoic_acid","7022",TRUE,FALSE,1,NA,"HMDB11134","5280733","5-Hydroxy-6,8,11,14-eicosatetraenoic acid",NA,NA,"KGIJOOYOSFUGPC-JGKLHWIESA-N",NA,FALSE,FALSE,NA
"5_hydroxydecanoate","7663",TRUE,FALSE,1,"HMDB0040329","HMDB40329","1825","5-hydroxydecanoate",NA,NA,NA,NA,FALSE,FALSE,NA
"5_hydroxyhexanoate","5183",TRUE,FALSE,1,"HMDB0000525","HMDB00525","170748","5-hydroxyhexanoate",149280,NA,NA,NA,FALSE,FALSE,NA
"5_hydroxyindole_sulfate","2242",TRUE,FALSE,1,NA,"CHEM100009042",NA,"5-hydroxyindole sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"5_hydroxyindoleacetate","5523",TRUE,FALSE,1,"HMDB0000763","HMDB00763","1826","5-hydroxyindoleacetate",1760,"C05635",NA,NA,FALSE,FALSE,NA
"5_hydroxylysine","5124",TRUE,FALSE,1,"HMDB0000450","HMDB00450","1029","5-hydroxylysine",1002,"C16741",NA,NA,FALSE,FALSE,NA
"5_hydroxymethyl_2_furoic_acid","6138",TRUE,FALSE,1,"HMDB0002432","HMDB02432","80642","5-hydroxymethyl-2-furoic acid",NA,"C20448",NA,NA,FALSE,FALSE,NA
"5_hydroxytryptophan","5138",TRUE,FALSE,1,"HMDB0000472","HMDB00472","144","_5_HYDROXYTRYPTOPHAN",NA,NA,NA,NA,FALSE,FALSE,NA
"5_hydroxytryptophol","5917",TRUE,FALSE,1,"HMDB0001855","HMDB01855",NA,"5-hydroxytryptophol",NA,NA,NA,NA,FALSE,FALSE,NA
"5_kete","6872",TRUE,FALSE,1,"HMDB0010217","HMDB10217","5283159","5-KETE",NA,"C14732",NA,NA,FALSE,FALSE,NA
"5_ketoeicosa_6_8_11_14_tetraenoic_acid","6873",TRUE,FALSE,1,NA,"HMDB10217","5283159","5-ketoeicosa-6,8,11,14-tetraenoic acid",NA,NA,"MEASLHGILYBXFO-XTDASVJISA-N",NA,FALSE,FALSE,NA
"5_methoxysalicylic_acid","5924",TRUE,FALSE,1,"HMDB0001868","HMDB01868","75787","5-methoxysalicylic acid",NA,NA,NA,NA,FALSE,FALSE,NA
"5_methylthioadenosine_mta","5804",TRUE,FALSE,1,"HMDB0001173","HMDB01173","439176","5-methylthioadenosine (MTA)",388321,"C00170",NA,NA,FALSE,FALSE,NA
"5_methylthioribose","3677",TRUE,FALSE,1,NA,"COMP62100","494","5-methylthioribose",NA,NA,NA,NA,FALSE,FALSE,NA
"5_methyluridine_ribothymidine","5669",TRUE,FALSE,1,"HMDB0000884","HMDB00884","445408","5-methyluridine (ribothymidine)",393058,NA,NA,NA,FALSE,FALSE,NA
"5_mthf","2433",TRUE,FALSE,1,NA,"COMP1826_5_MTHF",NA,"5-MTHF",NA,NA,NA,NA,FALSE,FALSE,NA
"5_nonadecyl_1_3_benzenediol","7622",TRUE,FALSE,1,"HMDB0030956","HMDB30956",NA,"5-Nonadecyl-1,3-benzenediol",NA,NA,NA,NA,FALSE,FALSE,NA
"5_nonadecyl_1_3_benzenediol_glucuronide","95",TRUE,FALSE,1,NA,"BIO_5NONAD",NA,"5-Nonadecyl-1,3-benzenediol-glucuronide",NA,NA,NA,NA,FALSE,FALSE,NA
"5_oxoete","6874",TRUE,FALSE,1,"HMDB0010217","HMDB10217","1831","5-oxoETE",NA,"C14732",NA,NA,FALSE,FALSE,NA
"5_oxoproline","4997",TRUE,FALSE,1,"HMDB0000267","HMDB00267","7405","5-oxoproline",7127,"C01879",NA,NA,FALSE,FALSE,NA
"5_pregnen_3b_17_diol_20_one_3_sulfate","5112",TRUE,FALSE,1,"HMDB0000416","HMDB00416","152971","5-pregnen-3b, 17-diol-20-one 3-sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_androstan_3alpha_17alpha_diol_disulfate","1828",TRUE,FALSE,1,NA,"CHEM100002007",NA,"5alpha-androstan-3alpha,17alpha-diol disulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_androstan_3alpha_17alpha_diol_monosulfate","1829",TRUE,FALSE,1,NA,"CHEM100002008",NA,"5alpha-androstan-3alpha,17alpha-diol monosulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_androstan_3alpha_17beta_diol_17_glucuronide","2094",TRUE,FALSE,1,NA,"CHEM100005396",NA,"5alpha-androstan-3alpha,17beta-diol 17-glucuronide",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_androstan_3alpha_17beta_diol_disulfate","1836",TRUE,FALSE,1,NA,"CHEM100002017",NA,"5alpha-androstan-3alpha,17beta-diol disulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_androstan_3alpha_17beta_diol_monosulfate","1837",TRUE,FALSE,1,NA,"CHEM100002018",NA,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_androstan_3alpha_17beta_diol_monosulfate_1","1838",TRUE,FALSE,1,NA,"CHEM100002018",NA,"5alpha-androstan-3alpha,17beta-diol monosulfate 1*",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_androstan_3beta_17alpha_diol_disulfate","1839",TRUE,FALSE,1,NA,"CHEM100002021",NA,"5alpha-androstan-3beta,17alpha-diol disulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_androstan_3beta_17beta_diol_disulfate","5158",TRUE,FALSE,1,"HMDB0000493","HMDB00493","242332","5alpha-androstan-3beta,17beta-diol disulfate",NA,"C12525",NA,NA,FALSE,FALSE,NA
"5alpha_androstan_3beta_17beta_diol_monosulfate","1840",TRUE,FALSE,1,NA,"CHEM100002023",NA,"5alpha-androstan-3beta,17beta-diol monosulfate (1)",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_androstan_3beta_17beta_diol_monosulfate_2","1841",TRUE,FALSE,1,NA,"CHEM100002024",NA,"5alpha-androstan-3beta,17beta-diol monosulfate 2*",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_pregnan_3_alpha_20beta_diol_disulfate","46",FALSE,TRUE,1,NA,"CHEM100002015","5127902","5alpha-pregnan-3 (alpha) ,20beta-diol disulfate",4302261,NA,NA,NA,FALSE,TRUE,NA
"5alpha_pregnan_3_alpha_or_beta_20beta_diol_disulfate","46",TRUE,FALSE,1,NA,"CHEM100002015","5127902","5alpha-pregnan-3(alpha or beta),20beta-diol disulfate",4302261,NA,NA,NA,FALSE,TRUE,NA
"5alpha_pregnan_3_beta_20beta_diol_disulfate","46",FALSE,TRUE,1,NA,"CHEM100002015","5127902","5alpha-pregnan-3 (beta) ,20beta-diol disulfate",4302261,NA,NA,NA,FALSE,TRUE,NA
"5alpha_pregnan_3alpha_20beta_diol_disulfate_1","1835",TRUE,FALSE,1,NA,"CHEM100002016",NA,"5alpha-pregnan-3alpha,20beta-diol disulfate 1*",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_pregnan_3beta_20alpha_diol_disulfate","1815",TRUE,FALSE,1,NA,"CHEM100001988",NA,"5alpha-pregnan-3beta,20alpha-diol disulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_pregnan_3beta_20alpha_diol_monosulfate","1831",TRUE,FALSE,1,NA,"CHEM100002014",NA,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_pregnan_3beta_20alpha_diol_monsulfate_2","1832",TRUE,FALSE,1,NA,"CHEM100002014",NA,"5alpha-pregnan-3beta,20alpha-diol monsulfate 2*",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_pregnan_3beta_20beta_diol_disulfate","3739",TRUE,FALSE,1,NA,"COMP62321",NA,"5alpha-pregnan-3beta,20beta-diol disulfate*",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_pregnan_3beta_20beta_diol_monosulfate","1830",TRUE,FALSE,1,NA,"CHEM100002009",NA,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_pregnan_3beta_ol_20_one_sulfate","1847",TRUE,FALSE,1,NA,"CHEM100002035",NA,"5alpha-pregnan-3beta-ol,20-one sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"5alpha_pregnan_diol_disulfate","1834",TRUE,FALSE,1,NA,"CHEM100002015","5127902","5alpha-pregnan-diol disulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"6_8_dihydroxyp","5806",TRUE,FALSE,1,"HMDB0001182","HMDB01182",NA,"6.8-dihydroxypurine",NA,NA,NA,NA,FALSE,FALSE,NA
"6_aminocaproate","2444",TRUE,FALSE,1,NA,"COMP20715","564","6-aminocaproate",NA,NA,NA,NA,FALSE,FALSE,NA
"6_anhydroglucose","5264",TRUE,FALSE,1,"HMDB0000640","HMDB00640",NA,"6-anhydroglucose",NA,"Carbohydrate",NA,NA,FALSE,FALSE,NA
"6_bromotryptophan","3751",TRUE,FALSE,1,NA,"COMP62503",NA,"6-bromotryptophan",NA,NA,NA,NA,FALSE,FALSE,NA
"6_hydroxyindole_sulfate","2163",TRUE,FALSE,1,NA,"CHEM100006260","122198196","6-hydroxyindole sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"6_oxopiperidine_2_carboxylate","7741",TRUE,FALSE,1,"HMDB0061705","HMDB61705","3014237","6-oxopiperidine-2-carboxylate",2282737,NA,NA,NA,FALSE,FALSE,NA
"6_oxopiperidine_2_carboxylic_acid","7742",TRUE,FALSE,1,"HMDB0061705","HMDB61705","3014237","6-oxopiperidine-2-carboxylic acid",NA,NA,NA,NA,FALSE,FALSE,NA
"6_phosphogluconate","5826",TRUE,FALSE,1,"HMDB0001316","HMDB01316",NA,"_6_PHOSPHOGLUCONATE",NA,NA,NA,NA,FALSE,FALSE,NA
"6_trans_leukotriene_b4","4352",TRUE,FALSE,1,NA,"HMDB0005087","5283128","6-trans-Leukotriene B4",NA,NA,"VNYSSYRCGWBHLG-UKNWISKWSA-N",NA,FALSE,FALSE,NA
"7_alpha_hydroxy_3_oxo_4_cholestenoate_7_hoca","7277",TRUE,FALSE,1,"HMDB0012458","HMDB12458","3081085","7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",2338765,"C17337",NA,NA,FALSE,FALSE,NA
"7_alpha_hydroxycholesterol","5878",TRUE,FALSE,1,"HMDB0001496","HMDB01496","107722","7-alpha-hydroxycholesterol",NA,"C03594",NA,NA,FALSE,FALSE,NA
"7_beta_hydroxycholesterol","6544",TRUE,FALSE,1,"HMDB0006119","HMDB06119","473141","7-beta-hydroxycholesterol",NA,"C03594",NA,NA,FALSE,FALSE,NA
"7_dehydrocholesterol","4316",TRUE,FALSE,1,"HMDB0000032","HMDB00032","439423","7-dehydrocholesterol",NA,"C01164",NA,NA,FALSE,FALSE,NA
"7_dimethylurate","7004",TRUE,FALSE,1,"HMDB0011103","HMDB11103",NA,"7-dimethylurate",NA,"Xenobiotics",NA,NA,FALSE,FALSE,NA
"7_hoca","7278",TRUE,FALSE,1,NA,"HMDB12458","3081085","7-HOCA",NA,NA,NA,NA,FALSE,FALSE,NA
"7_hydroxyindole_sulfate","2243",TRUE,FALSE,1,NA,"CHEM100009043",NA,"7-hydroxyindole sulfate",NA,NA,NA,NA,FALSE,FALSE,NA
"7_ketodeoxycholate","5105",TRUE,FALSE,1,"HMDB0000391","HMDB00391","188292","7-ketodeoxycholate",NA,NA,NA,NA,FALSE,FALSE,NA
"7_methylguanine","5684",TRUE,FALSE,NA,"","HMDB00897","","7-methylguanine",NA,"","",NA,FALSE,FALSE,TRUE
"7_methylguanine","5688",TRUE,FALSE,1,"","HMDB00897","11361","7-methylguanine",NA,NA,NA,NA,FALSE,FALSE,NA
"7_methylguanine","5685|5689",TRUE,FALSE,2,"HMDB0000897","HMDB00897","","7-methylguanine",NA,"guanine containing",NA,NA,FALSE,FALSE,NA
"7_methylguanine","5683|5686|5687",TRUE,FALSE,3,"HMDB0000897","HMDB00897","11361","7-methylguanine",10883,"C02242",NA,NA,FALSE,FALSE,NA
"7_methylurate","7006",TRUE,FALSE,1,"HMDB0011107","HMDB11107","69160","7-methylurate",62375,NA,NA,NA,FALSE,FALSE,NA
"7_methylxanthine","5991",TRUE,FALSE,1,"HMDB0001991","HMDB01991","68374","7-methylxanthine",61660,"C16353",NA,NA,FALSE,FALSE,NA
"8_11_14_eicosatrienoic_acid","6180|6181",TRUE,FALSE,2,"HMDB0002925","HMDB02925",NA,"8.11.14-eicosatrienoic acid",NA,NA,NA,NA,FALSE,FALSE,NA
"8_15_dihydroxyeicosa_5_9_11_13_tetraenoic_acid","6875",TRUE,FALSE,1,NA,"HMDB10219","53480358","8,15-dihydroxyeicosa-5,9,11,13-tetraenoic acid",NA,NA,"NNPWRKSGORGTIM-RCDCWWQHSA-N",NA,FALSE,FALSE,NA
"8_3_hydroxybutyrate","4280",TRUE,FALSE,1,NA,"HMDB00011",NA,"8 3-hydroxybutyrate (mmol/L) (s5)",NA,NA,NA,NA,FALSE,FALSE,NA
"8_9_dihydroxyeicosa_5_11_14_trienoic_acid","4310",TRUE,FALSE,1,NA,"HMDB0002311","5283144","8,9-dihydroxyeicosa-5,11,14-trienoic acid",NA,NA,"DCJBINATHQHPKO-TYAUOURKSA-N",NA,FALSE,FALSE,NA
"8_9_epoxyeicosa_5_11_14_trienoic_acid","4308",TRUE,FALSE,1,NA,"HMDB0002232","5283203","8,9-Epoxyeicosa-5,11,14-trienoic acid",NA,NA,"DBWQSCSXHFNTMO-TYAUOURKSA-N",NA,FALSE,FALSE,NA
"8_aminocaprylate","2445",TRUE,FALSE,1,NA,"COMP21161","6.60857E+11","8-aminocaprylate",NA,NA,NA,NA,FALSE,FALSE,NA
"8_hydroxyeicosa_5_9_11_14_tetraenoic_acid","4338",TRUE,FALSE,1,NA,"HMDB0004679","5283154","8-hydroxyeicosa-5,9,11,14-tetraenoic acid",NA,NA,"NLUNAYAEIJYXRB-VYOQERLCSA-N",NA,FALSE,FALSE,NA
"8_hydroxyoctanoate","7749",TRUE,FALSE,NA,"","HMDB61914","","8-hydroxyoctanoate",NA,"","",NA,FALSE,FALSE,TRUE
"8_hydroxyoctanoate","7750",TRUE,FALSE,1,"HMDB0000711","HMDB61914","69820","8-hydroxyoctanoate",NA,NA,NA,NA,FALSE,FALSE,NA
"8_hydroxyoctanoate","7748",TRUE,FALSE,1,"HMDB0061914","HMDB61914","69820","8-hydroxyoctanoate",NA,NA,NA,NA,FALSE,FALSE,NA
"8_methoxykynurenate","3887",TRUE,FALSE,1,NA,"COMP62955","76230","8-methoxykynurenate",NA,NA,NA,NA,FALSE,FALSE,NA
"9_10_dihome","6360",TRUE,FALSE,1,"HMDB0004704","HMDB04704","9966640","9,10-DiHOME",8142232,"C14828",NA,NA,FALSE,FALSE,NA
"9_10_dihydroxyoctadec_12_enoic_acid","6361",TRUE,FALSE,1,NA,"HMDB04704","9966640","9,10-dihydroxyoctadec-12-enoic acid",NA,NA,"XEBKSQSGNGRGDW-YFHOEESVSA-N",NA,FALSE,FALSE,NA
"9_10_dihydroxyoctadeca_12_15_dienoic_acid","4487",TRUE,FALSE,1,NA,"HMDB0010221","16061066","9,10-dihydroxyoctadeca-12,15-dienoic acid",NA,NA,"QRHSEDZBZMZPOA-ZJSQCTGTSA-N",NA,FALSE,FALSE,NA
"9_10_epoxy_12_15_octadecadienoic_acid","4486",TRUE,FALSE,1,NA,"HMDB0010220","16061060","9(10)-epoxy-12,15-octadecadienoic acid",NA,NA,"JTEGNNHWOIJBJZ-ZJSQCTGTSA-N",NA,FALSE,FALSE,NA
"9_10_epoxy_12z_octadecenoic_acid","4339",TRUE,FALSE,1,NA,"HMDB0004701","6246154","9(10)-epoxy-12Z-octadecenoic acid",NA,NA,"FBUKMFOXMZRGRB-YFHOEESVSA-N",NA,FALSE,FALSE,NA
"9_10_epoxystearate","1927",TRUE,FALSE,1,NA,"CHEM100003063","15868","9,10-epoxystearate",NA,"C19418",NA,NA,FALSE,FALSE,NA
"9_10_epoxystearic_acid","1928",TRUE,FALSE,1,NA,"CHEM100003063","15868","9,10-Epoxystearic acid",NA,NA,"IMYZYCNQZDBZBQ-UHFFFAOYSA-N",NA,FALSE,FALSE,NA
"9_10_hydroxyoctadec_12_z_enoic_acid","6362",TRUE,FALSE,1,"HMDB0004704","HMDB04704","9966640","9,10-hydroxyoctadec-12(Z)-enoic acid",NA,NA,NA,NA,FALSE,FALSE,NA
"9_11_15_trihydroxy_5_13_1z_prostatrienoic_acid","4307",TRUE,FALSE,1,NA,"HMDB0002122","5280940","9,11,15-trihydroxy-5,13,1Z-prostatrienoic acid",NA,NA,"SAKGBZWJAIABSY-SAMSIYEGSA-N",NA,FALSE,FALSE,NA
"9_12_13_trihydroxyoctadec_10_enoic_acid","4341",TRUE,FALSE,1,NA,"HMDB0004708","9858729","9,12,13-trihydroxyoctadec-10-enoic acid",NA,NA,"MDIUMSLCYIJBQC-MVFSOIOZSA-N",NA,FALSE,FALSE,NA
