"","input_pubchem_final","input_hmdb_id_final","input_kegg_final","input_chebi_final","input_chemspider_final","input_inchikey_final","input_metabolite_name_final","metabolite_id_final_2",".row_id_moore","hmdb_id_final","biochemical_final_final_final","uid_01_final_2",".row_id_comets","source"
"14475",NA,NA,NA,NA,NA,NA,"x_25371","COMP62664",4222,NA,NA,NA,NA,"MOORE"
"14476",NA,NA,NA,NA,NA,NA,"x_25416","COMP62713",4226,NA,NA,NA,NA,"MOORE"
"14477",NA,NA,NA,NA,NA,NA,"x_25417","COMP62714",4227,NA,NA,NA,NA,"MOORE"
"14478",NA,NA,NA,NA,NA,NA,"x_25419","COMP62716",4228,NA,NA,NA,NA,"MOORE"
"14479",NA,NA,NA,NA,NA,NA,"x_25420","COMP62717",4229,NA,NA,NA,NA,"MOORE"
"14480",NA,NA,NA,NA,NA,NA,"x_25422","COMP62719",4230,NA,NA,NA,NA,"MOORE"
"14481",NA,NA,NA,NA,NA,NA,"x_25430","COMP62727",4231,NA,NA,NA,NA,"MOORE"
"14482",NA,NA,NA,NA,NA,NA,"3_hydroxyphenylacetoylglutamine","COMP62733",4232,NA,NA,NA,NA,"MOORE"
"14483",NA,NA,NA,NA,NA,NA,"4_methylhexanoylglutamine","COMP62735",4234,NA,NA,NA,NA,"MOORE"
"14484",NA,NA,NA,NA,NA,NA,"x_25433","COMP62749",4235,NA,NA,NA,NA,"MOORE"
"14485",NA,NA,NA,NA,NA,NA,"x_25436","COMP62752",4236,NA,NA,NA,NA,"MOORE"
"14486",NA,NA,NA,NA,NA,NA,"tetrahydrocortisol sulfate_1","COMP62793",4238,NA,NA,NA,NA,"MOORE"
"14487",NA,NA,NA,NA,NA,NA,"3_ethylcatechol sulfate_1","COMP62796",4239,NA,NA,NA,NA,"MOORE"
"14488",NA,NA,NA,NA,NA,NA,"4_acetylcatechol sulfate_1","COMP62798",4240,NA,NA,NA,NA,"MOORE"
"14489",NA,NA,NA,NA,NA,NA,"x_24766","COMP62853",4287,NA,NA,NA,NA,"MOORE"
"14490",NA,NA,NA,NA,NA,NA,"3_amino_2_piperidone","COMP62853",4289,NA,NA,NA,NA,"MOORE"
"14491",NA,"HMDB0002038",NA,NA,NA,NA,"n6_methyllysine","COMP62860",4292,NA,NA,NA,NA,"MOORE"
"14492",NA,NA,NA,NA,NA,NA,"n6_methyllysine","COMP62860",4293,NA,NA,NA,NA,"MOORE"
"14493",NA,NA,NA,NA,NA,NA,"mannonate","COMP62864",4299,NA,NA,NA,NA,"MOORE"
"14494",NA,NA,NA,NA,NA,NA,"x_25503","COMP62937",4323,NA,NA,NA,NA,"MOORE"
"14495",NA,NA,NA,NA,NA,NA,"2s_3r_dihydroxybutyrate","COMP62950",4328,NA,NA,NA,NA,"MOORE"
"14496",NA,NA,NA,NA,NA,NA,"3_4_dihydroxybutyrate","COMP62952",4329,NA,NA,NA,NA,"MOORE"
"14497",NA,NA,NA,NA,NA,NA,"n2_acetyl_n6_methyllysine","COMP62954",4331,NA,NA,NA,NA,"MOORE"
"14498",NA,NA,NA,NA,NA,NA,"x_24974","COMP62955",4333,NA,NA,NA,NA,"MOORE"
"14499",NA,NA,NA,NA,NA,NA,"8_methoxykynurenate","COMP62955",4334,NA,NA,NA,NA,"MOORE"
"14500",NA,NA,NA,NA,NA,NA,"x_25519","COMP62963",4337,NA,NA,NA,NA,"MOORE"
"14501",NA,NA,NA,NA,NA,NA,"x_25520","COMP62964",4338,NA,NA,NA,NA,"MOORE"
"14502",NA,NA,NA,NA,NA,NA,"phenylalanylhydroxyproline","COMP63039",4342,NA,NA,NA,NA,"MOORE"
"14503",NA,NA,NA,NA,NA,NA,"2r_3r_dihydroxybutyrate","COMP63109",4351,NA,NA,NA,NA,"MOORE"
"14504",NA,NA,NA,NA,NA,NA,"ethyl alpha_glucopyranoside","COMP63152",4357,NA,NA,NA,NA,"MOORE"
"14505",NA,NA,NA,NA,NA,NA,"5_hydroxy_2_methylpyridine sulfate","COMP63230",4365,NA,NA,NA,NA,"MOORE"
"14506",NA,NA,NA,NA,NA,NA,"pentose acid","COMP63264",4377,NA,NA,NA,NA,"MOORE"
"14507",NA,NA,NA,NA,NA,NA,"s_a_amino_omega_caprolactam","COMP63339",4379,NA,NA,NA,NA,"MOORE"
"14508",NA,NA,NA,NA,NA,NA,"3_hydroxydecanoylcarnitine","COMP63358",4381,NA,NA,NA,NA,"MOORE"
"14509",NA,NA,NA,NA,NA,NA,"2 or 3_decenoate_10_1n7 or n8","COMP63436",4385,NA,NA,NA,NA,"MOORE"
"14510",NA,NA,NA,NA,NA,NA,"x_25790","COMP63560",4386,NA,NA,NA,NA,"MOORE"
"14511",NA,NA,NA,NA,NA,NA,"3_indoleglyoxylic acid","COMP63583",4387,NA,NA,NA,NA,"MOORE"
"14512",NA,NA,NA,NA,NA,NA,"3_5_dichloro_2_6_dihydroxybenzoic acid","COMP63589",4388,NA,NA,NA,NA,"MOORE"
"14513",NA,NA,NA,NA,NA,NA,"ascorbic acid 2_sulfate","COMP63590",4389,NA,NA,NA,NA,"MOORE"
"14514",NA,NA,NA,NA,NA,NA,"x_25810","COMP63592",4390,NA,NA,NA,NA,"MOORE"
"14515",NA,NA,NA,NA,NA,NA,"4_allylcatechol sulfate","COMP63597",4391,NA,NA,NA,NA,"MOORE"
"14516",NA,NA,NA,NA,NA,NA,"deoxycholic acid glucuronide","COMP63610",4392,NA,NA,NA,NA,"MOORE"
"14517",NA,NA,NA,NA,NA,NA,"undecenoylcarnitine_c11_1","COMP63613",4393,NA,NA,NA,NA,"MOORE"
"14518",NA,NA,NA,NA,NA,NA,"branched_chain_straight_chain_or cyclopropyl 10_1 fatty acid_1","COMP63615",4394,NA,NA,NA,NA,"MOORE"
"14519",NA,NA,NA,NA,NA,NA,"branched_chain_straight_chain_or cyclopropyl 10_1 fatty acid_2","COMP63616",4395,NA,NA,NA,NA,"MOORE"
"14520",NA,NA,NA,NA,NA,NA,"x_25828","COMP63634",4396,NA,NA,NA,NA,"MOORE"
"14521",NA,NA,NA,NA,NA,NA,"glutamine conjugate of c6h10o2_1","COMP63657",4397,NA,NA,NA,NA,"MOORE"
"14522",NA,NA,NA,NA,NA,NA,"glutamine conjugate of c7h12o2","COMP63658",4398,NA,NA,NA,NA,"MOORE"
"14523",NA,NA,NA,NA,NA,NA,"glutamine conjugate of c6h10o2_2","COMP63660",4399,NA,NA,NA,NA,"MOORE"
"14524",NA,NA,NA,NA,NA,NA,"succinoyltaurine","COMP63678",4400,NA,NA,NA,NA,"MOORE"
"14525",NA,NA,NA,NA,NA,NA,"3_bromo_5_chloro_2_6_dihydroxybenzoic acid","COMP63681",4401,NA,NA,NA,NA,"MOORE"
"14526",NA,NA,NA,NA,NA,NA,"branched_chain_straight_chain_or cyclopropyl 12_1 fatty acid","COMP63683",4402,NA,NA,NA,NA,"MOORE"
"14527",NA,NA,NA,NA,NA,NA,"decadienedioic acid_c10_2_dc","COMP63685",4403,NA,NA,NA,NA,"MOORE"
"14528",NA,NA,NA,NA,NA,NA,"ascorbic acid 3_sulfate","COMP63687",4404,NA,NA,NA,NA,"MOORE"
"14529",NA,NA,NA,NA,NA,NA,"deoxycholic acid_12 or 24_sulfate","COMP63688",4405,NA,NA,NA,NA,"MOORE"
"14530",NA,NA,NA,NA,NA,NA,"glycoursodeoxycholic acid sulfate_1","COMP63731",4406,NA,NA,NA,NA,"MOORE"
"14531",NA,NA,NA,NA,NA,NA,"2_hydroxy_4_methylthio_butanoic acid","COMP63739",4407,NA,NA,NA,NA,"MOORE"
"14532",NA,NA,NA,NA,NA,NA,"vanillic acid glycine","COMP63853",4408,NA,NA,NA,NA,"MOORE"
"14533",NA,NA,NA,NA,NA,NA,"x_25948","COMP63899",4409,NA,NA,NA,NA,"MOORE"
"14534",NA,NA,NA,NA,NA,NA,"x_25957","COMP63908",4410,NA,NA,NA,NA,"MOORE"
"14535",NA,NA,NA,NA,NA,NA,"4_chlorobenzoic acid","COMP63988",4411,NA,NA,NA,NA,"MOORE"
"14536",NA,NA,NA,NA,NA,NA,"2_o_methylascorbic acid","COMP63990",4412,NA,NA,NA,NA,"MOORE"
"14537",NA,NA,NA,NA,NA,NA,"2_methoxyhydroquinone sulfate_1","COMP64049",4413,NA,NA,NA,NA,"MOORE"
"14538",NA,NA,NA,NA,NA,NA,"montelukast","COMP64124",4414,NA,NA,NA,NA,"MOORE"
"14539",NA,NA,NA,NA,NA,NA,"ethyl beta_glucopyranoside","COMP64131",4415,NA,NA,NA,NA,"MOORE"
"14540",NA,NA,NA,64561,NA,NA,"lysophospahtidylcholine lpc_18_0_0_0","CSID18953394_VAR2",4475,NA,NA,NA,NA,"MOORE"
"14541",NA,NA,NA,91313,NA,NA,"lysophosphatidylcholine lpc_18_0_0_0","CSID18953394_VAR2",4476,NA,NA,NA,NA,"MOORE"
"14542",NA,NA,NA,64561,NA,NA,"lysophospahtidylcholine lpc_18_0_0_0","CSID18953394_VAR3",4477,NA,NA,NA,NA,"MOORE"
"14543",NA,NA,NA,91313,NA,NA,"lysophosphatidylcholine lpc_18_0_0_0","CSID18953394_VAR3",4478,NA,NA,NA,NA,"MOORE"
"14544",NA,NA,NA,91313,NA,NA,"lysophosphatidylcholine lpc_18_0_0_0","CSID18953394_VAR4",4479,NA,NA,NA,NA,"MOORE"
"14545",NA,NA,NA,64433,NA,NA,"phosphatidylcholine pc_36_2__possibly pc_18_0_18_2","CSID24822532_VAR1",4566,NA,NA,NA,NA,"MOORE"
"14546",NA,NA,NA,64433,NA,NA,"phosphatidylcholine pc_36_2","CSID24822532_VAR2",4567,NA,NA,NA,NA,"MOORE"
"14547",NA,NA,NA,64566,NA,NA,"lysophospahtidylcholine lpc_18_1_0_0","CSID24823031_VAR2",4670,NA,NA,NA,NA,"MOORE"
"14548",NA,NA,NA,131739,NA,NA,"lysophosphatidylcholine lpc_18_1_0_0","CSID24823031_VAR2",4671,NA,NA,NA,NA,"MOORE"
"14549",NA,NA,NA,64566,NA,NA,"lysophospahtidylcholine lpc_18_1_0_0","CSID24823031_VAR3",4672,NA,NA,NA,NA,"MOORE"
"14550",NA,NA,NA,131739,NA,NA,"lysophosphatidylcholine lpc_18_1_0_0","CSID24823031_VAR3",4673,NA,NA,NA,NA,"MOORE"
"14551",NA,NA,NA,131739,NA,NA,"lysophosphatidylcholine lpc_18_1_0_0","CSID24823031_VAR4",4674,NA,NA,NA,NA,"MOORE"
"14552",NA,NA,NA,NA,NA,NA,"ratio of diacylglycerol to triglycerides","DAGTG",4689,NA,NA,NA,NA,"MOORE"
"14553",NA,NA,NA,NA,NA,NA,"none","DAGTG",4690,NA,NA,NA,NA,"MOORE"
"14554",NA,NA,NA,85688,NA,NA,"diglyceride dg_32_0","DG_32_0",4691,NA,NA,NA,NA,"MOORE"
"14555",NA,NA,NA,85693,NA,NA,"diglyceride dg_34_2__possibly dg_16_0_18_2_0_0","DG_34_2",4692,NA,NA,NA,NA,"MOORE"
"14556",NA,NA,NA,85692,NA,NA,"diglyceride dg_34_3","DG_34_3",4693,NA,NA,NA,NA,"MOORE"
"14557",NA,NA,NA,86980,NA,NA,"diglyceride dg_36_1","DG_36_1",4694,NA,NA,NA,NA,"MOORE"
"14558",NA,NA,NA,85692,NA,NA,"diglyceride dg_36_4","DG_36_4",4695,NA,NA,NA,NA,"MOORE"
"14559",NA,NA,NA,NA,NA,NA,"c16 dihydroceramide","DHCER_D16_1_C16_0",4696,NA,NA,NA,NA,"MOORE"
"14560",NA,NA,NA,NA,NA,NA,"c14 dihydroceramide","DHCER_D18_1_C14_0",4697,NA,NA,NA,NA,"MOORE"
"14561",NA,NA,NA,NA,NA,NA,"c16 dihydroceramide","DHCER_D18_1_C16_0",4698,NA,NA,NA,NA,"MOORE"
"14562",NA,NA,NA,NA,NA,NA,"c24 dihydroceramide","DHCER_D18_1_C24_0",4699,NA,NA,NA,NA,"MOORE"
"14563",NA,NA,NA,NA,NA,NA,"c24 dihydroceramide","DHCER_D18_1_C24_1",4700,NA,NA,NA,NA,"MOORE"
"14564",NA,NA,NA,NA,NA,NA,"c16 dihydroceramide","DHCER_D18_2_C16_0",4701,NA,NA,NA,NA,"MOORE"
"14565",NA,NA,NA,NA,NA,NA,"d_tocopherol_glucuronide","D_TOCOPHEROL_GLUC",4703,NA,NA,NA,NA,"MOORE"
"14566",NA,NA,NA,NA,NA,NA,"g_tocopherol_glucuronide","D_TOCOPHEROL_GLUC",4704,NA,NA,NA,NA,"MOORE"
"14567",NA,NA,NA,NA,NA,NA,"estimated description of fatty acid chain length_not actual carbon number","FALEN",4705,NA,NA,NA,NA,"MOORE"
"14568",NA,NA,NA,NA,NA,NA,"none","FALEN",4706,NA,NA,NA,NA,"MOORE"
"14569",NA,NA,NA,NA,NA,NA,"estimated description of fatty acid chain length_not actual carbon number_s5","FALEN",4707,NA,NA,NA,NA,"MOORE"
"14570",NA,NA,NA,NA,NA,NA,"glyoxylic acid","GLYOXYLIC_ACID",4708,NA,NA,NA,NA,"MOORE"
"14571",NA,NA,NA,NA,NA,NA,"ganglioside gm3","GM3_D18_1_C16_0",4709,NA,NA,NA,NA,"MOORE"
"14572",NA,NA,NA,NA,NA,NA,"g_tocopherol_glucuronide","G_TOCOPHEROL_GLUC",4710,NA,NA,NA,NA,"MOORE"
"14573",NA,NA,NA,36001,NA,NA,"heptadecenoic acid_c17_1","HEPTADECENOATE",4711,NA,NA,NA,NA,"MOORE"
"14574",NA,NA,NA,NA,NA,NA,"hexosylceramide hexcer_d18_1_22_0","HEXCER_D18_1_22_0",4712,NA,NA,NA,NA,"MOORE"
"14575",NA,NA,NA,NA,NA,NA,"sum of hexoses_including glucose","HEXOSES",4713,NA,NA,NA,NA,"MOORE"
"14576",NA,NA,NA,NA,NA,NA,"hexoses","HEXOSES",4714,NA,NA,NA,NA,"MOORE"
"14577",NA,NA,NA,NA,NA,NA,"hexose_h1 ","HEXOSES",4715,NA,NA,NA,NA,"MOORE"
"14578",NA,NA,NA,NA,NA,NA,"sugars h1","HEXOSES",4716,NA,NA,NA,NA,"MOORE"
"14579",NA,NA,NA,NA,NA,NA,"hexose in plasma_micromole_l","HEXOSES",4717,NA,NA,NA,NA,"MOORE"
"14580",NA,NA,NA,NA,NA,NA,"sum of hexoses","HEXOSES",4718,NA,NA,NA,NA,"MOORE"
"14581",NA,NA,NA,NA,NA,NA,"xanthopterin","HIL-POS_XANTHOPTERIN",4719,NA,NA,NA,NA,"MOORE"
"14582",NA,NA,NA,NA,NA,NA,"1_methylhistidine","HMDB0000001",4721,NA,NA,NA,NA,"MOORE"
"14583",NA,NA,NA,NA,NA,NA,"1_metylhistidine","HMDB0000001",4724,NA,NA,NA,NA,"MOORE"
"14584",NA,NA,NA,NA,NA,NA,"alpha_ketobutyrate","HMDB0000005",4726,NA,NA,NA,NA,"MOORE"
"14585",NA,NA,NA,NA,NA,NA,"2_hydroxybutyrate_ahb","HMDB0000008",4731,NA,NA,NA,NA,"MOORE"
"14586",NA,NA,NA,NA,NA,NA,"alpha_hydroxybutyrate","HMDB0000008",4734,NA,NA,NA,NA,"MOORE"
"14587",NA,NA,NA,NA,NA,NA,"alpha hydroxybutyrate","HMDB0000008",4735,NA,NA,NA,NA,"MOORE"
"14588",NA,NA,NA,NA,NA,NA,"3_hydroxybutyrate_bhba","HMDB0000011",4738,NA,NA,NA,NA,"MOORE"
"14589",NA,NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_3_hydroxybutyrate_mmol_l","HMDB0000011",4740,NA,NA,NA,NA,"MOORE"
"14590",NA,NA,NA,NA,NA,NA,"3_hydroxybutyrate_mmol_l","HMDB0000011",4741,NA,NA,NA,NA,"MOORE"
"14591",NA,NA,NA,NA,NA,NA,"3_hydroxybutyrate","HMDB0000011",4742,NA,NA,NA,NA,"MOORE"
"14592",NA,NA,NA,NA,NA,NA,"3_hydroxybutyrate_bohbut ","HMDB0000011",4743,NA,NA,NA,NA,"MOORE"
"14593",NA,NA,NA,NA,NA,NA,"beta_hydroxybutyrate","HMDB0000011",4746,NA,NA,NA,NA,"MOORE"
"14594",NA,NA,NA,NA,NA,NA,"8 3_hydroxybutyrate_mmol_l__s5","HMDB0000011",4747,NA,NA,NA,NA,"MOORE"
"14595",NA,NA,NA,NA,NA,NA,"bohbut","HMDB0000011",4748,NA,NA,NA,NA,"MOORE"
"14596",NA,NA,NA,NA,NA,NA,"bohbutyrate","HMDB0000011",4749,NA,NA,NA,NA,"MOORE"
"14597",NA,NA,NA,NA,NA,NA,"2'_deoxyuridine","HMDB0000012",4752,NA,NA,NA,NA,"MOORE"
"14598",NA,NA,NA,NA,NA,NA,"2_deoxyuridine","HMDB0000012",4754,NA,NA,NA,NA,"MOORE"
"14599",NA,NA,NA,NA,NA,NA,"pyridoxate","HMDB0000017",4756,NA,NA,NA,NA,"MOORE"
"14600",NA,NA,NA,NA,NA,NA,"4_pyridoxate","HMDB0000017",4760,NA,NA,NA,NA,"MOORE"
"14601",NA,NA,NA,NA,NA,NA,"3_methyl_2_oxobutyrate","HMDB0000019",4762,NA,NA,NA,NA,"MOORE"
"14602",NA,NA,NA,NA,NA,NA,"2_oxoisovalerate","HMDB0000019",4766,NA,NA,NA,NA,"MOORE"
"14603",NA,NA,NA,NA,NA,NA,"2_ketoisovaleric acid","HMDB0000019",4767,NA,NA,NA,NA,"MOORE"
"14604",NA,NA,NA,NA,NA,NA,"4_hydroxyphenylacetate","HMDB0000020",4769,NA,NA,NA,NA,"MOORE"
"14605",NA,NA,NA,NA,NA,NA,"hydroxyphenylacetate","HMDB0000020",4773,NA,NA,NA,NA,"MOORE"
"14606",NA,NA,NA,NA,NA,NA,"3_ureidopropionate","HMDB0000026",4775,NA,NA,NA,NA,"MOORE"
"14607",NA,NA,NA,NA,NA,NA,"n_carbamoyl_beta_alanine","HMDB0000026",4779,NA,NA,NA,NA,"MOORE"
"14608",NA,NA,NA,NA,NA,NA,"adenine","HMDB0000034",4785,NA,NA,NA,NA,"MOORE"
"14609",NA,NA,NA,NA,NA,NA,"taurocholate","HMDB0000036",4789,NA,NA,NA,NA,"MOORE"
"14610",NA,NA,NA,NA,NA,NA,"betaine","HMDB0000043",4793,NA,NA,NA,NA,"MOORE"
"14611",NA,NA,NA,NA,NA,NA,"ascorbate_vitamin c","HMDB0000044",4799,NA,NA,NA,NA,"MOORE"
"14612",NA,NA,NA,NA,NA,NA,"adenosine 5'_monophosphate_amp","HMDB0000045",4802,NA,NA,NA,NA,"MOORE"
"14613",NA,NA,NA,NA,NA,NA,"amp","HMDB0000045",4806,NA,NA,NA,NA,"MOORE"
"14614",NA,NA,NA,NA,NA,NA,"adenosine monophosphate_amp","HMDB0000045",4807,NA,NA,NA,NA,"MOORE"
"14615",NA,NA,NA,NA,NA,NA,"adenosine","HMDB0000050",4809,NA,NA,NA,NA,"MOORE"
"14616",NA,NA,NA,NA,NA,NA,"bilirubin_z_z","HMDB0000054",4815,NA,NA,NA,NA,"MOORE"
"14617",NA,NA,NA,NA,NA,NA,"bilirubin","HMDB0000054",4820,NA,NA,NA,NA,"MOORE"
"14618",NA,NA,NA,NA,NA,NA,"beta_alanine","HMDB0000056",4822,NA,NA,NA,NA,"MOORE"
"14619",NA,NA,NA,NA,NA,NA,"alanine_mmol_l","HMDB0000056",4824,NA,NA,NA,NA,"MOORE"
"14620",NA,NA,NA,NA,NA,NA,"alanine_ala ","HMDB0000056",4825,NA,NA,NA,NA,"MOORE"
"14621",NA,NA,NA,NA,NA,NA,"alanine","HMDB0000056",4827,NA,NA,NA,NA,"MOORE"
"14622",NA,NA,NA,NA,NA,NA,"ala","HMDB0000056",4829,NA,NA,NA,NA,"MOORE"
"14623",NA,NA,NA,NA,NA,NA,"adenosine 3'_5'_cyclic monophosphate_camp","HMDB0000058",4831,NA,NA,NA,NA,"MOORE"
"14624",NA,NA,NA,NA,NA,NA,"camp","HMDB0000058",4834,NA,NA,NA,NA,"MOORE"
"14625",NA,NA,NA,NA,NA,NA,"cyclic adenosine monophosphate_camp","HMDB0000058",4835,NA,NA,NA,NA,"MOORE"
"14626",NA,NA,NA,NA,NA,NA,"cyclic_amp","HMDB0000058",4836,NA,NA,NA,NA,"MOORE"
"14627",NA,NA,NA,NA,NA,NA,"acetoacetate","HMDB0000060",4838,NA,NA,NA,NA,"MOORE"
"14628",NA,NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_acetoacetate_mmol_l","HMDB0000060",4839,NA,NA,NA,NA,"MOORE"
"14629",NA,NA,NA,NA,NA,NA,"acetoacetate_mmol_l","HMDB0000060",4840,NA,NA,NA,NA,"MOORE"
"14630",NA,NA,NA,NA,NA,NA,"acetoacetate_acace ","HMDB0000060",4841,NA,NA,NA,NA,"MOORE"
"14631",NA,NA,NA,NA,NA,NA,"acetoacetate_mmol_l__s5","HMDB0000060",4843,NA,NA,NA,NA,"MOORE"
"14632",NA,NA,NA,NA,NA,NA,"acace","HMDB0000060",4844,NA,NA,NA,NA,"MOORE"
"14633",NA,NA,NA,NA,NA,NA,"cortisol","HMDB0000063",4854,NA,NA,NA,NA,"MOORE"
"14634",NA,NA,NA,NA,NA,NA,"creatine","HMDB0000064",4857,NA,NA,NA,NA,"MOORE"
"14635",NA,NA,NA,NA,NA,NA,"pipecolate","HMDB0000070",4870,NA,NA,NA,NA,"MOORE"
"14636",NA,NA,NA,NA,NA,NA,"pipecolic acid","HMDB0000070",4873,NA,NA,NA,NA,"MOORE"
"14637",NA,NA,NA,NA,NA,NA,"cis_aconitate","HMDB0000072",4877,NA,NA,NA,NA,"MOORE"
"14638",NA,NA,NA,NA,NA,NA,"aconitate_cis or trans","HMDB0000072_HMDB00958",4878,NA,NA,NA,NA,"MOORE"
"14639",NA,"HMDB0000958","C00417",NA,NA,NA,"aconitate_cis or trans","HMDB0000072_HMDB00958",4882,NA,NA,NA,NA,"MOORE"
"14640",NA,"HMDB0000958","C02341",NA,NA,NA,"aconitate_cis or trans","HMDB0000072_HMDB00958",4883,NA,NA,NA,NA,"MOORE"
"14641",NA,NA,NA,NA,NA,NA,"aconitate","HMDB0000072_HMDB00958",4884,NA,NA,NA,NA,"MOORE"
"14642",NA,NA,NA,NA,NA,NA,"aconitic acid","HMDB0000072_HMDB00958",4886,NA,NA,NA,NA,"MOORE"
"14643",NA,NA,NA,NA,NA,NA,"5_6_dihydrouracil","HMDB0000076",4888,NA,NA,NA,NA,"MOORE"
"14644",NA,NA,NA,NA,NA,NA,"5_6_dihydrothymine","HMDB0000079",4894,NA,NA,NA,NA,"MOORE"
"14645",NA,NA,NA,NA,NA,NA,"glycerophosphorylcholine_gpc","HMDB0000086",4899,NA,NA,NA,NA,"MOORE"
"14646",NA,NA,NA,NA,NA,NA,"alpha_glycerophosphocholine","HMDB0000086",4903,NA,NA,NA,NA,"MOORE"
"14647",NA,"HMDB0000087",NA,NA,NA,NA,"dimethylamine","HMDB0000087",4904,NA,NA,NA,NA,"MOORE"
"14648",NA,NA,NA,NA,NA,NA,"cytidine","HMDB0000089",4906,NA,NA,NA,NA,"MOORE"
"14649",NA,NA,NA,NA,NA,NA,"dimethylglycine","HMDB0000092",4910,NA,NA,NA,NA,"MOORE"
"14650",NA,NA,NA,NA,NA,NA,"n_n_dimethylglycine","HMDB0000092",4913,NA,NA,NA,NA,"MOORE"
"14651",NA,NA,NA,NA,NA,NA,"citrate","HMDB0000094",4916,NA,NA,NA,NA,"MOORE"
"14652",NA,NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_citrate_mmol_l","HMDB0000094",4917,NA,NA,NA,NA,"MOORE"
"14653",NA,NA,NA,NA,NA,NA,"citrate_mmol_l","HMDB0000094",4918,NA,NA,NA,NA,"MOORE"
"14654",NA,NA,NA,NA,NA,NA,"citrate_cit ","HMDB0000094",4919,NA,NA,NA,NA,"MOORE"
"14655",NA,NA,NA,NA,NA,NA,"cit","HMDB0000094",4922,NA,NA,NA,NA,"MOORE"
"14656",NA,NA,NA,NA,NA,NA,"choline","HMDB0000097",4924,NA,NA,NA,NA,"MOORE"
"14657",NA,NA,"C00114",NA,NA,NA,"choline","HMDB0000097",4926,NA,NA,NA,NA,"MOORE"
"14658",NA,NA,NA,NA,NA,NA,"cystathionine","HMDB0000099",4934,NA,NA,NA,NA,"MOORE"
"14659",NA,"HMDB0000108",NA,NA,NA,NA,"ethanol","HMDB0000108",4935,NA,NA,NA,NA,"MOORE"
"14660",NA,NA,NA,NA,NA,NA,"glycerophosphoethanolamine","HMDB0000114",4938,NA,NA,NA,NA,"MOORE"
"14661",NA,NA,NA,NA,NA,NA,"glycolate_hydroxyacetate","HMDB0000115",4942,NA,NA,NA,NA,"MOORE"
"14662",NA,NA,NA,NA,NA,NA,"glycine","HMDB0000123",4963,NA,NA,NA,NA,"MOORE"
"14663",NA,NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_glycine_mmol_l","HMDB0000123",4964,NA,NA,NA,NA,"MOORE"
"14664",NA,NA,NA,NA,NA,NA,"glycine_mmol_l","HMDB0000123",4965,NA,NA,NA,NA,"MOORE"
"14665",NA,NA,NA,NA,NA,NA,"glycine_gly_ptc ","HMDB0000123",4966,NA,NA,NA,NA,"MOORE"
"14666",NA,NA,NA,NA,NA,NA,"glycine_gly ","HMDB0000123",4967,NA,NA,NA,NA,"MOORE"
"14667",NA,NA,NA,NA,NA,NA,"aminoacids gly","HMDB0000123",4970,NA,NA,NA,NA,"MOORE"
"14668",NA,NA,NA,NA,NA,NA,"glycine in plasma_micromole_l","HMDB0000123",4971,NA,NA,NA,NA,"MOORE"
"14669",NA,NA,NA,NA,NA,NA,"glycine_mmol_l__s5","HMDB0000123",4972,NA,NA,NA,NA,"MOORE"
"14670",NA,NA,NA,NA,NA,NA,"gly","HMDB0000123",4973,NA,NA,NA,NA,"MOORE"
"14671",NA,NA,NA,NA,NA,NA,"hexose_monophosphate","HMDB0000124",4976,NA,NA,NA,NA,"MOORE"
"14672",NA,NA,NA,NA,NA,NA,"glycerol 3_phosphate_g3p","HMDB0000126",4982,NA,NA,NA,NA,"MOORE"
"14673",NA,NA,NA,NA,NA,NA,"alpha_glycerophosphate","HMDB0000126",4986,NA,NA,NA,NA,"MOORE"
"14674",NA,NA,NA,NA,NA,NA,"glycerol 3_phosphate","HMDB0000126",4988,NA,NA,NA,NA,"MOORE"
"14675",NA,NA,NA,NA,NA,NA,"glycerol_3_phosphate","HMDB0000126",4989,NA,NA,NA,NA,"MOORE"
"14676",NA,NA,NA,NA,NA,NA,"glucuronate","HMDB0000127",4991,NA,NA,NA,NA,"MOORE"
"14677",NA,NA,NA,NA,NA,NA,"guanidinoacetate","HMDB0000128",4995,NA,NA,NA,NA,"MOORE"
"14678",NA,NA,NA,NA,NA,NA,"glycerol","HMDB0000131",5001,NA,NA,NA,NA,"MOORE"
"14679",NA,NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_glycerol_mmol_l","HMDB0000131",5002,NA,NA,NA,NA,"MOORE"
"14680",NA,NA,NA,NA,NA,NA,"glycerol_mmol_l","HMDB0000131",5003,NA,NA,NA,NA,"MOORE"
"14681",NA,NA,NA,NA,NA,NA,"glycerol_glol ","HMDB0000131",5004,NA,NA,NA,NA,"MOORE"
"14682",NA,NA,NA,NA,NA,NA,"glycerol_mmol_l__s5","HMDB0000131",5007,NA,NA,NA,NA,"MOORE"
"14683",NA,NA,NA,NA,NA,NA,"glol","HMDB0000131",5008,NA,NA,NA,NA,"MOORE"
"14684",NA,NA,NA,NA,NA,NA,"guanine","HMDB0000132",5010,NA,NA,NA,NA,"MOORE"
"14685",NA,NA,NA,NA,NA,NA,"guanosine","HMDB0000133",5013,NA,NA,NA,NA,"MOORE"
