Unnamed: 0,original_index,input_metabolite_name,input_metabolite_name_final,multiple_isomers,multiple_identifiers,metabolite_id,input_hmdb_id,input_pubchem,input_chemspider,input_kegg,input_inchikey,input_chebi
236,236,Leucine,leucine,True,False,METABXLEU.PTC,,,,,,
236,236,Isoleucine ( xLeu-PTC ),isoleucine_xleu_ptc ,True,False,METABXLEU.PTC,,,,,,
237,7894,"c16 in plasma, micromole/L",c16 in plasma_micromole_l,False,False,PUBCHEM16902,,,,,,
238,7915,"c182 in plasma, micromole/L",c182 in plasma_micromole_l,False,False,PUBCHEM51000598,,,,,,
239,8005,arabonate/xylonate,arabonate_xylonate,True,True,CHEM100006115,,122045;6602431,,,,
239,239,arabonate,arabonate,True,True,CHEM100006115,,122045;6602431,,,,
239,239,xylonate,xylonate,True,True,CHEM100006115,,122045;6602431,,,,
240,8006,arabitol/xylitol,arabitol_xylitol,True,True,CHEM100006430,,6912;94154,,,,
240,240,arabitol,arabitol,True,True,CHEM100006430,,6912;94154,,,,
240,240,xylitol,xylitol,True,True,CHEM100006430,,6912;94154,,,,
241,8007,2-hydroxybutyrate/2-hydroxyisobutyrate,2_hydroxybutyrate_2_hydroxyisobutyrate,True,True,CHEM100008928,,440864;11671,,,,
241,241,2-hydroxybutyrate,2_hydroxybutyrate,True,True,CHEM100008928,,440864;11671,,,,
241,241,2-hydroxyisobutyrate,2_hydroxyisobutyrate,True,True,CHEM100008928,,440864;11671,,,,
242,8008,oleate/vaccenate (18:1),oleate_vaccenate_18_1,True,True,CHEM100008930,,445639;5282761;5281127,,,,
242,242,oleate,oleate,True,True,CHEM100008930,,445639;5282761;5281127,,,,
242,242,vaccenate (18:1),vaccenate_18_1,True,True,CHEM100008930,,445639;5282761;5281127,,,,
243,8022,aconitate [cis or trans],aconitate_cis or trans,True,True,HMDB00072_HMDB00958,"HMDB00072,HMDB00958",,,"C00417,C02341",,
243,243,aconitate [cis],aconitate_cis,True,True,HMDB00072_HMDB00958,"HMDB00072,HMDB00958",,,"C00417,C02341",,
243,243,aconitate [trans],aconitate_trans,True,True,HMDB00072_HMDB00958,"HMDB00072,HMDB00958",,,"C00417,C02341",,
244,8074,Linolenate _alpha or gamma; (18:3n3 or 6)_,linolenate_alpha or gamma__18_3n3 or 6,True,True,HMDB01388_HMDB03073,HMDB01388;HMDB03073,5280934,,,,
244,244,Linolenate _alpha or gamma; (18:3n3) _,linolenate_alpha or gamma__18_3n3_,True,True,HMDB01388_HMDB03073,HMDB01388;HMDB03073,5280934,,,,
244,244,Linolenate _alpha or gamma; (18:3n6) _,linolenate_alpha or gamma__18_3n6_,True,True,HMDB01388_HMDB03073,HMDB01388;HMDB03073,5280934,,,,
245,8075,linolenate [alpha or gamma; (18:3n3 or 6)],linolenate_alpha or gamma__18_3n3 or 6,True,True,HMDB01388_HMDB03073,HMDB01388;HMDB03073,5280934,,,,
245,245,linolenate [alpha; (18:3n3)],linolenate_alpha__18_3n3,True,True,HMDB01388_HMDB03073,HMDB01388;HMDB03073,5280934,,,,
245,245,linolenate [gamma; (18:3n6)],linolenate_gamma__18_3n6,True,True,HMDB01388_HMDB03073,HMDB01388;HMDB03073,5280934,,,,
246,8076,linolenate [alpha or gamma; (18:3n3 or 6)],linolenate_alpha or gamma__18_3n3 or 6,True,True,HMDB01388_HMDB03073,"HMDB01388,HMDB03073",,,,,
246,246,linolenate [alpha; (18:3n3)],linolenate_alpha__18_3n3,True,True,HMDB01388_HMDB03073,"HMDB01388,HMDB03073",,,,,
246,246,linolenate [gamma; (18:3n6)],linolenate_gamma__18_3n6,True,True,HMDB01388_HMDB03073,"HMDB01388,HMDB03073",,,,,
247,8077,linolenate [alpha or gamma; (18:3n3 or 6)],linolenate_alpha or gamma__18_3n3 or 6,True,True,HMDB01388_HMDB03073,HMDB0003073,5280934,,"C06426,C06427",,
247,247,linolenate [alpha; (18:3n3)],linolenate_alpha__18_3n3,True,True,HMDB01388_HMDB03073,HMDB0003073,5280934,,"C06426,C06427",,
247,247,linolenate [gamma; (18:3n6)],linolenate_gamma__18_3n6,True,True,HMDB01388_HMDB03073,HMDB0003073,5280934,,"C06426,C06427",,
248,8091,Dihomo-linolenate (20:3n3 or n6),dihomo_linolenate_20_3n3 or n6,True,True,HMDB02925,HMDB0002925,5312529;5280581,,,,
248,248,Dihomo-linolenate (20:3n3),dihomo_linolenate_20_3n3,True,True,HMDB02925,HMDB0002925,5312529;5280581,,,,
248,248,Dihomo-linolenate (20:3n6),dihomo_linolenate_20_3n6,True,True,HMDB02925,HMDB0002925,5312529;5280581,,,,
249,8092,dihomo-linolenate (20:3n3 or n6),dihomo_linolenate_20_3n3 or n6,True,True,HMDB02925,HMDB0002925,5312529;5280581,,,,
249,249,dihomo-linolenate (20:3n3),dihomo_linolenate_20_3n3,True,True,HMDB02925,HMDB0002925,5312529;5280581,,,,
249,249,dihomo-linolenate (20:3n6),dihomo_linolenate_20_3n6,True,True,HMDB02925,HMDB0002925,5312529;5280581,,,,
