"metabolite_id","input_metabolite_name","input_hmdb_id","input_pubchem","input_chemspider","input_kegg","input_inchikey","input_chebi","split_input_pubchem","split_reason","input_pubchem_final","metabolite_id_final","input_hmdb_id_final","input_kegg_final","input_chebi_final","input_chemspider_final","input_inchikey_final","input_metabolite_name_final","metabolite_id_final_1","metabolite_id_final_2","has_descriptive_terms","has_multiple_ids"
"HMDB00744","Malic acid","HMDB00744",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00744","HMDB0000744",NA,NA,NA,NA,"malic acid","HMDB00744","HMDB0000744",FALSE,FALSE
"HMDB00746","alpha-hydroxyisocaproate","HMDB00746","83697",NA,NA,NA,NA,NA,NA,NA,"HMDB00746","HMDB0000746",NA,NA,NA,NA,"alpha_hydroxyisocaproate","HMDB00746","HMDB0000746",FALSE,FALSE
"HMDB00746","alpha-hydroxyisocaproate",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00746",NA,NA,NA,NA,NA,"alpha_hydroxyisocaproate","HMDB00746","HMDB0000746",FALSE,FALSE
"HMDB00746","Alpha-hydroxyisocaproate","HMDB00746","83697",NA,NA,NA,NA,NA,NA,NA,"HMDB00746","HMDB0000746",NA,NA,NA,NA,"alpha_hydroxyisocaproate","HMDB00746","HMDB0000746",FALSE,FALSE
"HMDB00746","Alpha-hydroxyisocaproate",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00746",NA,NA,NA,NA,NA,"alpha_hydroxyisocaproate","HMDB00746","HMDB0000746",FALSE,FALSE
"HMDB00746","alpha-hydroxyisocaproate","HMDB00746",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00746","HMDB0000746",NA,NA,NA,NA,"alpha_hydroxyisocaproate","HMDB00746","HMDB0000746",FALSE,FALSE
"HMDB00746","alpha-hydroxyisocaproate","HMDB00746","83697","75520","C03264",NA,NA,NA,NA,NA,"HMDB00746","HMDB0000746","C03264",NA,"75520",NA,"alpha_hydroxyisocaproate","HMDB00746","HMDB0000746",FALSE,FALSE
"HMDB00746","alpha-hydroxyisocaproate","HMDB00746","83697",NA,"C03264",NA,NA,NA,NA,NA,"HMDB00746","HMDB0000746","C03264",NA,NA,NA,"alpha_hydroxyisocaproate","HMDB00746","HMDB0000746",FALSE,FALSE
"HMDB00746","alpha-hydroxyisocaproate",NA,"83697",NA,NA,NA,NA,NA,NA,NA,"HMDB00746",NA,NA,NA,NA,NA,"alpha_hydroxyisocaproate","HMDB00746","HMDB0000746",FALSE,FALSE
"HMDB00754","beta-hydroxyisovalerate","HMDB00754","69362",NA,NA,NA,NA,NA,NA,NA,"HMDB00754","HMDB0000754",NA,NA,NA,NA,"beta_hydroxyisovalerate","HMDB00754","HMDB0000754",FALSE,FALSE
"HMDB00754","beta-hydroxyisovalerate",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00754",NA,NA,NA,NA,NA,"beta_hydroxyisovalerate","HMDB00754","HMDB0000754",FALSE,FALSE
"HMDB00754","Beta-hydroxyisovalerate","HMDB00754","69362",NA,NA,NA,NA,NA,NA,NA,"HMDB00754","HMDB0000754",NA,NA,NA,NA,"beta_hydroxyisovalerate","HMDB00754","HMDB0000754",FALSE,FALSE
"HMDB00754","Beta-hydroxyisovalerate",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00754",NA,NA,NA,NA,NA,"beta_hydroxyisovalerate","HMDB00754","HMDB0000754",FALSE,FALSE
"HMDB00754","beta-hydroxyisovalerate","HMDB00754",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00754","HMDB0000754",NA,NA,NA,NA,"beta_hydroxyisovalerate","HMDB00754","HMDB0000754",FALSE,FALSE
"HMDB00754","beta-hydroxyisovalerate","HMDB00754","69362","62571",NA,NA,NA,NA,NA,NA,"HMDB00754","HMDB0000754",NA,NA,"62571",NA,"beta_hydroxyisovalerate","HMDB00754","HMDB0000754",FALSE,FALSE
"HMDB00754","beta-hydroxyisovalerate",NA,"69362",NA,NA,NA,NA,NA,NA,NA,"HMDB00754",NA,NA,NA,NA,NA,"beta_hydroxyisovalerate","HMDB00754","HMDB0000754",FALSE,FALSE
"HMDB00754","beta-hydroxyisovalerate","HMDB00754",NA,NA,"leucine and isoleucine metabolism",NA,NA,NA,NA,NA,"HMDB00754","HMDB0000754","leucine and isoleucine metabolism",NA,NA,NA,"beta_hydroxyisovalerate","HMDB00754","HMDB0000754",FALSE,FALSE
"HMDB00755","3-(4-hydroxyphenyl)lactate","HMDB00755","9378",NA,NA,NA,NA,NA,NA,NA,"HMDB00755","HMDB0000755",NA,NA,NA,NA,"3_4_hydroxyphenyl_lactate","HMDB00755","HMDB0000755",FALSE,FALSE
"HMDB00755","3-(4-hydroxyphenyl)lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00755",NA,NA,NA,NA,NA,"3_4_hydroxyphenyl_lactate","HMDB00755","HMDB0000755",FALSE,FALSE
"HMDB00755","3-(4-hydroxyphenyl)lactate","HMDB00755",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00755","HMDB0000755",NA,NA,NA,NA,"3_4_hydroxyphenyl_lactate","HMDB00755","HMDB0000755",FALSE,FALSE
"HMDB00755","3-(4-hydroxyphenyl)lactate","HMDB00755","9378","9010","C03672",NA,NA,NA,NA,NA,"HMDB00755","HMDB0000755","C03672",NA,"9010",NA,"3_4_hydroxyphenyl_lactate","HMDB00755","HMDB0000755",FALSE,FALSE
"HMDB00755","3-(4-hydroxyphenyl)lactate","HMDB00755","9378",NA,"C03672",NA,NA,NA,NA,NA,"HMDB00755","HMDB0000755","C03672",NA,NA,NA,"3_4_hydroxyphenyl_lactate","HMDB00755","HMDB0000755",FALSE,FALSE
"HMDB00755","3-(4-hydroxyphenyl)lactate",NA,"9378",NA,NA,NA,NA,NA,NA,NA,"HMDB00755",NA,NA,NA,NA,NA,"3_4_hydroxyphenyl_lactate","HMDB00755","HMDB0000755",FALSE,FALSE
"HMDB00755","3-(4-hydroxyphenyl)lactate","HMDB00755",NA,NA,"C03672",NA,NA,NA,NA,NA,"HMDB00755","HMDB0000755","C03672",NA,NA,NA,"3_4_hydroxyphenyl_lactate","HMDB00755","HMDB0000755",FALSE,FALSE
"HMDB00755","3-(4-hydroxyphenyl)lactate (HPLA)",NA,"9378",NA,NA,NA,NA,NA,NA,NA,"HMDB00755",NA,NA,NA,NA,NA,"3_4_hydroxyphenyl_lactate_hpla","HMDB00755","HMDB0000755",FALSE,FALSE
"HMDB00756","Hexanoylcarnitine (Fumarylcarnitine) ( C6(C4:1-DC) )",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00756",NA,NA,NA,NA,NA,"hexanoylcarnitine_fumarylcarnitine__c6_c4_1_dc_","HMDB00756","HMDB0000756",FALSE,FALSE
"HMDB00756","hexanoylcarnitine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00756",NA,NA,NA,NA,NA,"hexanoylcarnitine","HMDB00756","HMDB0000756",FALSE,FALSE
"HMDB00756","Hexanoyl carnitine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00756",NA,NA,NA,NA,NA,"hexanoyl carnitine","HMDB00756","HMDB0000756",FALSE,FALSE
"HMDB00759","glycylleucine","HMDB00759","92843",NA,NA,NA,NA,NA,NA,NA,"HMDB00759","HMDB0000759",NA,NA,NA,NA,"glycylleucine","HMDB00759","HMDB0000759",FALSE,FALSE
"HMDB00759","glycylleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00759",NA,NA,NA,NA,NA,"glycylleucine","HMDB00759","HMDB0000759",FALSE,FALSE
"HMDB00759","glycylleucine","HMDB00759","9.28432e+11",NA,NA,NA,NA,NA,NA,NA,"HMDB00759","HMDB0000759",NA,NA,NA,NA,"glycylleucine","HMDB00759","HMDB0000759",FALSE,FALSE
"HMDB00759","Glycylleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00759",NA,NA,NA,NA,NA,"glycylleucine","HMDB00759","HMDB0000759",FALSE,FALSE
"HMDB00759","glycylleucine","HMDB00759","9.28432e+11",NA,"C02155",NA,NA,NA,NA,NA,"HMDB00759","HMDB0000759","C02155",NA,NA,NA,"glycylleucine","HMDB00759","HMDB0000759",FALSE,FALSE
"HMDB00759","glycylleucine","HMDB00759","92843",NA,"C02155",NA,NA,NA,NA,NA,"HMDB00759","HMDB0000759","C02155",NA,NA,NA,"glycylleucine","HMDB00759","HMDB0000759",FALSE,FALSE
"HMDB00759","glycylleucine",NA,"92843",NA,NA,NA,NA,NA,NA,NA,"HMDB00759",NA,NA,NA,NA,NA,"glycylleucine","HMDB00759","HMDB0000759",FALSE,FALSE
"HMDB00760","hyocholate","HMDB00760","92805",NA,NA,NA,NA,NA,NA,NA,"HMDB00760","HMDB0000760",NA,NA,NA,NA,"hyocholate","HMDB00760","HMDB0000760",FALSE,FALSE
"HMDB00760","hyocholate",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00760",NA,NA,NA,NA,NA,"hyocholate","HMDB00760","HMDB0000760",FALSE,FALSE
"HMDB00760","hyocholate","HMDB00760","92805","21403098","C17649",NA,NA,NA,NA,NA,"HMDB00760","HMDB0000760","C17649",NA,"21403098",NA,"hyocholate","HMDB00760","HMDB0000760",FALSE,FALSE
"HMDB00760","hyocholate","HMDB00760",NA,NA,"C17649",NA,NA,NA,NA,NA,"HMDB00760","HMDB0000760","C17649",NA,NA,NA,"hyocholate","HMDB00760","HMDB0000760",FALSE,FALSE
"HMDB00760","hyocholate","HMDB00760","92805",NA,"C17649",NA,NA,NA,NA,NA,"HMDB00760","HMDB0000760","C17649",NA,NA,NA,"hyocholate","HMDB00760","HMDB0000760",FALSE,FALSE
"HMDB00760","hyocholate",NA,"92805",NA,NA,NA,NA,NA,NA,NA,"HMDB00760",NA,NA,NA,NA,NA,"hyocholate","HMDB00760","HMDB0000760",FALSE,FALSE
"HMDB00761","lithocholate","HMDB00761",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00761","HMDB0000761",NA,NA,NA,NA,"lithocholate","HMDB00761","HMDB0000761",FALSE,FALSE
"HMDB00763","5-hydroxyindoleacetate","HMDB00763","1826",NA,NA,NA,NA,NA,NA,NA,"HMDB00763","HMDB0000763",NA,NA,NA,NA,"5_hydroxyindoleacetate","HMDB00763","HMDB0000763",FALSE,FALSE
"HMDB00763","5-hydroxyindoleacetate",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00763",NA,NA,NA,NA,NA,"5_hydroxyindoleacetate","HMDB00763","HMDB0000763",FALSE,FALSE
"HMDB00763","5-hydroxyindoleacetate","HMDB00763",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00763","HMDB0000763",NA,NA,NA,NA,"5_hydroxyindoleacetate","HMDB00763","HMDB0000763",FALSE,FALSE
"HMDB00763","5-hydroxyindoleacetate","HMDB00763","1826","1760","C05635",NA,NA,NA,NA,NA,"HMDB00763","HMDB0000763","C05635",NA,"1760",NA,"5_hydroxyindoleacetate","HMDB00763","HMDB0000763",FALSE,FALSE
"HMDB00763","5-hydroxyindoleacetate","HMDB00763","1826",NA,"C05635",NA,NA,NA,NA,NA,"HMDB00763","HMDB0000763","C05635",NA,NA,NA,"5_hydroxyindoleacetate","HMDB00763","HMDB0000763",FALSE,FALSE
"HMDB00764","3-phenylpropionate (hydrocinnamate)","HMDB00764","107",NA,NA,NA,NA,NA,NA,NA,"HMDB00764","HMDB0000764",NA,NA,NA,NA,"3_phenylpropionate_hydrocinnamate","HMDB00764","HMDB0000764",FALSE,FALSE
"HMDB00764","3-phenylpropionate (hydrocinnamate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00764",NA,NA,NA,NA,NA,"3_phenylpropionate_hydrocinnamate","HMDB00764","HMDB0000764",FALSE,FALSE
"HMDB00764","3-phenylpropionate (hydrocinnamate)","HMDB00764",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00764","HMDB0000764",NA,NA,NA,NA,"3_phenylpropionate_hydrocinnamate","HMDB00764","HMDB0000764",FALSE,FALSE
"HMDB00764","3-phenylpropionate (hydrocinnamate)","HMDB00764","107","10181339","C05629",NA,NA,NA,NA,NA,"HMDB00764","HMDB0000764","C05629",NA,"10181339",NA,"3_phenylpropionate_hydrocinnamate","HMDB00764","HMDB0000764",FALSE,FALSE
"HMDB00764","3-phenylpropionate (hydrocinnamate)","HMDB00764",NA,NA,"C05629",NA,NA,NA,NA,NA,"HMDB00764","HMDB0000764","C05629",NA,NA,NA,"3_phenylpropionate_hydrocinnamate","HMDB00764","HMDB0000764",FALSE,FALSE
"HMDB00764","3-phenylpropionate (hydrocinnamate)","HMDB00764","107",NA,"C05629",NA,NA,NA,NA,NA,"HMDB00764","HMDB0000764","C05629",NA,NA,NA,"3_phenylpropionate_hydrocinnamate","HMDB00764","HMDB0000764",FALSE,FALSE
"HMDB00764","3-phenylpropionate (hydrocinnamate)",NA,"107",NA,NA,NA,NA,NA,NA,NA,"HMDB00764",NA,NA,NA,NA,NA,"3_phenylpropionate_hydrocinnamate","HMDB00764","HMDB0000764",FALSE,FALSE
"HMDB00765","mannitol","HMDB00765","6251",NA,NA,NA,NA,NA,NA,NA,"HMDB00765","HMDB0000765",NA,NA,NA,NA,"mannitol","HMDB00765","HMDB0000765",FALSE,FALSE
"HMDB00765","mannitol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00765",NA,NA,NA,NA,NA,"mannitol","HMDB00765","HMDB0000765",FALSE,FALSE
"HMDB00765","Mannitol","HMDB00765","6251",NA,NA,NA,NA,NA,NA,NA,"HMDB00765","HMDB0000765",NA,NA,NA,NA,"mannitol","HMDB00765","HMDB0000765",FALSE,FALSE
"HMDB00765","Mannitol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00765",NA,NA,NA,NA,NA,"mannitol","HMDB00765","HMDB0000765",FALSE,FALSE
"HMDB00765","mannitol","HMDB00765","6251",NA,"C00392",NA,NA,NA,NA,NA,"HMDB00765","HMDB0000765","C00392",NA,NA,NA,"mannitol","HMDB00765","HMDB0000765",FALSE,FALSE
"HMDB00765","mannitol",NA,"6251",NA,NA,NA,NA,NA,NA,NA,"HMDB00765",NA,NA,NA,NA,NA,"mannitol","HMDB00765","HMDB0000765",FALSE,FALSE
"HMDB00765","mannitol","HMDB00765",NA,NA,"mannose",NA,NA,NA,NA,NA,"HMDB00765","HMDB0000765","mannose",NA,NA,NA,"mannitol","HMDB00765","HMDB0000765",FALSE,FALSE
"HMDB00766","N-acetylalanine","HMDB00766","88064",NA,NA,NA,NA,NA,NA,NA,"HMDB00766","HMDB0000766",NA,NA,NA,NA,"n_acetylalanine","HMDB00766","HMDB0000766",FALSE,FALSE
"HMDB00766","N-acetylalanine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00766",NA,NA,NA,NA,NA,"n_acetylalanine","HMDB00766","HMDB0000766",FALSE,FALSE
"HMDB00766","N-acetylalanine","HMDB00766",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00766","HMDB0000766",NA,NA,NA,NA,"n_acetylalanine","HMDB00766","HMDB0000766",FALSE,FALSE
"HMDB00766","N-acetylalanine","HMDB00766","88064","79449","C02847",NA,NA,NA,NA,NA,"HMDB00766","HMDB0000766","C02847",NA,"79449",NA,"n_acetylalanine","HMDB00766","HMDB0000766",FALSE,FALSE
"HMDB00766","N-acetylalanine","HMDB00766","88064",NA,"C02847",NA,NA,NA,NA,NA,"HMDB00766","HMDB0000766","C02847",NA,NA,NA,"n_acetylalanine","HMDB00766","HMDB0000766",FALSE,FALSE
"HMDB00766","N-acetylalanine",NA,"88064",NA,NA,NA,NA,NA,NA,NA,"HMDB00766",NA,NA,NA,NA,NA,"n_acetylalanine","HMDB00766","HMDB0000766",FALSE,FALSE
"HMDB00766","N-acetylalanine","HMDB00766",NA,NA,"C02847",NA,NA,NA,NA,NA,"HMDB00766","HMDB0000766","C02847",NA,NA,NA,"n_acetylalanine","HMDB00766","HMDB0000766",FALSE,FALSE
"HMDB00766_L","N-Acetyl-L-Alanine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00766_L",NA,NA,NA,NA,NA,"n_acetyl_l_alanine","HMDB00766_L","HMDB00766_L",FALSE,FALSE
"HMDB00767","pseudouridine","HMDB00767","15047",NA,NA,NA,NA,NA,NA,NA,"HMDB00767","HMDB0000767",NA,NA,NA,NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767","Pseudo uridine","HMDB00767",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00767","HMDB0000767",NA,NA,NA,NA,"pseudo uridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767","pseudouridine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00767",NA,NA,NA,NA,NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767","Pseudouridine","HMDB00767","15047",NA,NA,NA,NA,NA,NA,NA,"HMDB00767","HMDB0000767",NA,NA,NA,NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767","Pseudouridine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00767",NA,NA,NA,NA,NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767","Pseudouridine","HMDB0000767","15047",NA,NA,NA,NA,NA,NA,NA,"HMDB00767","HMDB0000767",NA,NA,NA,NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767","pseudouridine","HMDB00767",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00767","HMDB0000767",NA,NA,NA,NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767","pseudouridine","HMDB00767","15047","21403010","C02067",NA,NA,NA,NA,NA,"HMDB00767","HMDB0000767","C02067",NA,"21403010",NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767","pseudouridine","HMDB00767",NA,NA,"C02067",NA,NA,NA,NA,NA,"HMDB00767","HMDB0000767","C02067",NA,NA,NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767","pseudouridine","HMDB00767","15047",NA,"C02067",NA,NA,NA,NA,NA,"HMDB00767","HMDB0000767","C02067",NA,NA,NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767","pseudouridine",NA,"15047",NA,NA,NA,NA,NA,NA,NA,"HMDB00767",NA,NA,NA,NA,NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767","pseudouridine","HMDB00767",NA,NA,"uracil containing",NA,NA,NA,NA,NA,"HMDB00767","HMDB0000767","uracil containing",NA,NA,NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767","Pseudouridine",NA,NA,NA,NA,NA,"17802",NA,NA,NA,"HMDB00767",NA,NA,"17802",NA,NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00767_VAR2","Pseudouridine",NA,NA,NA,NA,NA,"17802",NA,NA,NA,"HMDB00767_VAR2",NA,NA,"17802",NA,NA,"pseudouridine","HMDB00767","HMDB0000767",FALSE,FALSE
"HMDB00772","nonadecanoate (19:0)","HMDB00772","12591",NA,NA,NA,NA,NA,NA,NA,"HMDB00772","HMDB0000772",NA,NA,NA,NA,"nonadecanoate_19_0","HMDB00772","HMDB0000772",FALSE,FALSE
"HMDB00772","nonadecanoate (19:0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00772",NA,NA,NA,NA,NA,"nonadecanoate_19_0","HMDB00772","HMDB0000772",FALSE,FALSE
"HMDB00772","Nonadecanoate (19:0)","HMDB00772","12591",NA,NA,NA,NA,NA,NA,NA,"HMDB00772","HMDB0000772",NA,NA,NA,NA,"nonadecanoate_19_0","HMDB00772","HMDB0000772",FALSE,FALSE
"HMDB00772","Nonadecanoate (19:0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00772",NA,NA,NA,NA,NA,"nonadecanoate_19_0","HMDB00772","HMDB0000772",FALSE,FALSE
"HMDB00772","nonadecanoate (19:0)","HMDB00772",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00772","HMDB0000772",NA,NA,NA,NA,"nonadecanoate_19_0","HMDB00772","HMDB0000772",FALSE,FALSE
"HMDB00772","nonadecanoate (19:0)","HMDB00772","12591","12071","C16535",NA,NA,NA,NA,NA,"HMDB00772","HMDB0000772","C16535",NA,"12071",NA,"nonadecanoate_19_0","HMDB00772","HMDB0000772",FALSE,FALSE
"HMDB00772","nonadecanoate (19:0)","HMDB00772","12591",NA,"C16535",NA,NA,NA,NA,NA,"HMDB00772","HMDB0000772","C16535",NA,NA,NA,"nonadecanoate_19_0","HMDB00772","HMDB0000772",FALSE,FALSE
"HMDB00772","nonadecanoate (19:0)",NA,"12591",NA,NA,NA,NA,NA,NA,NA,"HMDB00772",NA,NA,NA,NA,NA,"nonadecanoate_19_0","HMDB00772","HMDB0000772",FALSE,FALSE
"HMDB00772","nonadecanoate (19:0)","HMDB00772",NA,NA,"C16535",NA,NA,NA,NA,NA,"HMDB00772","HMDB0000772","C16535",NA,NA,NA,"nonadecanoate_19_0","HMDB00772","HMDB0000772",FALSE,FALSE
"HMDB00779","phenyllactate (PLA)","HMDB00779","3848",NA,NA,NA,NA,NA,NA,NA,"HMDB00779","HMDB0000779",NA,NA,NA,NA,"phenyllactate_pla","HMDB00779","HMDB0000779",FALSE,FALSE
"HMDB00779","phenyllactate (PLA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00779",NA,NA,NA,NA,NA,"phenyllactate_pla","HMDB00779","HMDB0000779",FALSE,FALSE
"HMDB00779","Phenyllactate (PLA)","HMDB00779","3848",NA,NA,NA,NA,NA,NA,NA,"HMDB00779","HMDB0000779",NA,NA,NA,NA,"phenyllactate_pla","HMDB00779","HMDB0000779",FALSE,FALSE
"HMDB00779","Phenyllactate (PLA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00779",NA,NA,NA,NA,NA,"phenyllactate_pla","HMDB00779","HMDB0000779",FALSE,FALSE
"HMDB00779","phenyllactate (PLA)","HMDB00779",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00779","HMDB0000779",NA,NA,NA,NA,"phenyllactate_pla","HMDB00779","HMDB0000779",FALSE,FALSE
"HMDB00779","phenyllactate (PLA)","HMDB00779","3848","3715","C05607",NA,NA,NA,NA,NA,"HMDB00779","HMDB0000779","C05607",NA,"3715",NA,"phenyllactate_pla","HMDB00779","HMDB0000779",FALSE,FALSE
"HMDB00779","phenyllactate (PLA)","HMDB00779","3848",NA,"C05607",NA,NA,NA,NA,NA,"HMDB00779","HMDB0000779","C05607",NA,NA,NA,"phenyllactate_pla","HMDB00779","HMDB0000779",FALSE,FALSE
"HMDB00779","phenyllactate (PLA)",NA,"3848",NA,NA,NA,NA,NA,NA,NA,"HMDB00779",NA,NA,NA,NA,NA,"phenyllactate_pla","HMDB00779","HMDB0000779",FALSE,FALSE
"HMDB00779","phenyllactate (PLA)","HMDB00779",NA,NA,"C05607",NA,NA,NA,NA,NA,"HMDB00779","HMDB0000779","C05607",NA,NA,NA,"phenyllactate_pla","HMDB00779","HMDB0000779",FALSE,FALSE
"HMDB00782","octadecanedioate","HMDB00782","70095",NA,NA,NA,NA,NA,NA,NA,"HMDB00782","HMDB0000782",NA,NA,NA,NA,"octadecanedioate","HMDB00782","HMDB0000782",FALSE,FALSE
"HMDB00782","octadecanedioate (C18-DC)","HMDB00782","70095",NA,NA,NA,NA,NA,NA,NA,"HMDB00782","HMDB0000782",NA,NA,NA,NA,"octadecanedioate_c18_dc","HMDB00782","HMDB0000782",FALSE,FALSE
"HMDB00782","octadecanedioate",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00782",NA,NA,NA,NA,NA,"octadecanedioate","HMDB00782","HMDB0000782",FALSE,FALSE
"HMDB00782","Octadecanedioate","HMDB00782","70095",NA,NA,NA,NA,NA,NA,NA,"HMDB00782","HMDB0000782",NA,NA,NA,NA,"octadecanedioate","HMDB00782","HMDB0000782",FALSE,FALSE
"HMDB00782","Octadecanedioate",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00782",NA,NA,NA,NA,NA,"octadecanedioate","HMDB00782","HMDB0000782",FALSE,FALSE
"HMDB00782","octadecanedioate","HMDB00782",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00782","HMDB0000782",NA,NA,NA,NA,"octadecanedioate","HMDB00782","HMDB0000782",FALSE,FALSE
"HMDB00782","octadecanedioate",NA,"70095",NA,NA,NA,NA,NA,NA,NA,"HMDB00782",NA,NA,NA,NA,NA,"octadecanedioate","HMDB00782","HMDB0000782",FALSE,FALSE
"HMDB00782","octadecanedioate",NA,NA,NA,"dicarboxylate",NA,NA,NA,NA,NA,"HMDB00782",NA,"dicarboxylate",NA,NA,NA,"octadecanedioate","HMDB00782","HMDB0000782",FALSE,FALSE
"HMDB00782","octadecanedioate (C18)",NA,"70095",NA,NA,NA,NA,NA,NA,NA,"HMDB00782",NA,NA,NA,NA,NA,"octadecanedioate_c18","HMDB00782","HMDB0000782",FALSE,FALSE
"HMDB00783","propionylglycine","HMDB00783","98681",NA,NA,NA,NA,NA,NA,NA,"HMDB00783","HMDB0000783",NA,NA,NA,NA,"propionylglycine","HMDB00783","HMDB0000783",FALSE,FALSE
"HMDB00783","propionylglycine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00783",NA,NA,NA,NA,NA,"propionylglycine","HMDB00783","HMDB0000783",FALSE,FALSE
"HMDB00783","propionylglycine","HMDB00783",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00783","HMDB0000783",NA,NA,NA,NA,"propionylglycine","HMDB00783","HMDB0000783",FALSE,FALSE
"HMDB00783","propionylglycine","HMDB00783","98681","89122",NA,NA,NA,NA,NA,NA,"HMDB00783","HMDB0000783",NA,NA,"89122",NA,"propionylglycine","HMDB00783","HMDB0000783",FALSE,FALSE
"HMDB00783","propionylglycine",NA,"98681",NA,NA,NA,NA,NA,NA,NA,"HMDB00783",NA,NA,NA,NA,NA,"propionylglycine","HMDB00783","HMDB0000783",FALSE,FALSE
"HMDB00783","propionylglycine (C3)",NA,"98681",NA,NA,NA,NA,NA,NA,NA,"HMDB00783",NA,NA,NA,NA,NA,"propionylglycine_c3","HMDB00783","HMDB0000783",FALSE,FALSE
"HMDB00784","azelate (nonanedioate)","HMDB00784","2266",NA,NA,NA,NA,NA,NA,NA,"HMDB00784","HMDB0000784",NA,NA,NA,NA,"azelate_nonanedioate","HMDB00784","HMDB0000784",FALSE,FALSE
"HMDB00784","azelate (C9-DC)","HMDB00784","2266",NA,NA,NA,NA,NA,NA,NA,"HMDB00784","HMDB0000784",NA,NA,NA,NA,"azelate_c9_dc","HMDB00784","HMDB0000784",FALSE,FALSE
"HMDB00784","azelate (nonanedioate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00784",NA,NA,NA,NA,NA,"azelate_nonanedioate","HMDB00784","HMDB0000784",FALSE,FALSE
"HMDB00784","Azelate (nonanedioate)","HMDB00784","2266",NA,NA,NA,NA,NA,NA,NA,"HMDB00784","HMDB0000784",NA,NA,NA,NA,"azelate_nonanedioate","HMDB00784","HMDB0000784",FALSE,FALSE
"HMDB00784","Azelate (nonanedioate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00784",NA,NA,NA,NA,NA,"azelate_nonanedioate","HMDB00784","HMDB0000784",FALSE,FALSE
