"X","CHEM_ID","LIB_ID","COMP_ID","CHRO_LIB_ENTRY_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","LIPID.SPECIES.LEVEL","LIPID.MOLECULAR.SPECIES.LEVEL","LIPID.SN.POSITION.LEVEL","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","PLATFORM","CHEMICAL_NAME_final","original_index","final_metabolite_id","metabolite_id_origin","Standardized name"
175,100009025,402,52495,165187,"Lipid","Sphingomyelins",3153,"NAMED","YXSZOBWVQJIWNE-QVDCKBILSA-N","[H][C@](NC(CCCCCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCCCCCCC","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*","SM 39;1;O2","Unknown","Unknown",NA,NA,"HMDB0240619,HMDB0240611,HMDB0240621",NA,NA,"Pos Late","sphingomyelin_d18_1_21_0_d17_1_22_0_d16_1_23_0",833,"sphingomyelin_d18_1_21_0_d17_1_22_0_d16_1_23_0","sample_cohort",NA
176,100009030,402,53010,166340,"Lipid","Lactosylceramides (LCER)",3116,"NAMED","HLIJNIKSBCIDGO-QKLMXXKVSA-N","O=C(CCCCCCCCCCCCCCC)N[C@@]([C@]([H])(O)/C=C/CCCCCCCCCCCCC)([H])CO[C@H](O1)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@@H](O)[C@H]([C@H]2CO)O","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)","LacCer 34:1;O2","LacCer 18:1;O2_16:0","LacCer 18:1;O2/16:0","4201-62-1",NA,"HMDB0006750",NA,"53477895","Pos Late","lactosyl_n_palmitoyl_sphingosine_d18_1_16_0",837,"lactosyl_n_palmitoyl_sphingosine_d18_1_16_0","sample_cohort","LacCer 18:1;O2/16:0"
176,100009030,402,53010,166340,"Lipid","Lactosylceramides (LCER)",3116,"NAMED","HLIJNIKSBCIDGO-QKLMXXKVSA-N","O=C(CCCCCCCCCCCCCCC)N[C@@]([C@]([H])(O)/C=C/CCCCCCCCCCCCC)([H])CO[C@H](O1)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@@H](O)[C@H]([C@H]2CO)O","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)","LacCer 34:1;O2","LacCer 18:1;O2_16:0","LacCer 18:1;O2/16:0","4201-62-1",NA,"HMDB0006750",NA,"53477895","Pos Late","lactosyl_n_palmitoyl_sphingosine_d18_1_16_0",837,"lactosyl_n_palmitoyl_sphingosine_d18_1_16_0","sample_cohort","LacCer 18:1;O2/16:0"
176,100009030,402,53010,166340,"Lipid","Lactosylceramides (LCER)",3116,"NAMED","HLIJNIKSBCIDGO-QKLMXXKVSA-N","O=C(CCCCCCCCCCCCCCC)N[C@@]([C@]([H])(O)/C=C/CCCCCCCCCCCCC)([H])CO[C@H](O1)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@@H](O)[C@H]([C@H]2CO)O","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)","LacCer 34:1;O2","LacCer 18:1;O2_16:0","LacCer 18:1;O2/16:0","4201-62-1",NA,"HMDB0006750",NA,"53477895","Pos Late","lactosyl_n_palmitoyl_sphingosine_d18_1_16_0",837,"lactosyl_n_palmitoyl_sphingosine_d18_1_16_0","sample_cohort","LacCer 18:1;O2/16:0"
176,100009030,402,53010,166340,"Lipid","Lactosylceramides (LCER)",3116,"NAMED","HLIJNIKSBCIDGO-QKLMXXKVSA-N","O=C(CCCCCCCCCCCCCCC)N[C@@]([C@]([H])(O)/C=C/CCCCCCCCCCCCC)([H])CO[C@H](O1)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@@H](O)[C@H]([C@H]2CO)O","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)","LacCer 34:1;O2","LacCer 18:1;O2_16:0","LacCer 18:1;O2/16:0","4201-62-1",NA,"HMDB0006750",NA,"53477895","Pos Late","lactosyl_n_palmitoyl_sphingosine_d18_1_16_0",837,"lactosyl_n_palmitoyl_sphingosine_d18_1_16_0","sample_cohort","LacCer 18:1;O2/16:0"
176,100009030,402,53010,166340,"Lipid","Lactosylceramides (LCER)",3116,"NAMED","HLIJNIKSBCIDGO-QKLMXXKVSA-N","O=C(CCCCCCCCCCCCCCC)N[C@@]([C@]([H])(O)/C=C/CCCCCCCCCCCCC)([H])CO[C@H](O1)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@@H](O)[C@H]([C@H]2CO)O","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)","LacCer 34:1;O2","LacCer 18:1;O2_16:0","LacCer 18:1;O2/16:0","4201-62-1",NA,"HMDB0006750",NA,"53477895","Pos Late","lactosyl_n_palmitoyl_sphingosine_d18_1_16_0",837,"lactosyl_n_palmitoyl_sphingosine_d18_1_16_0","sample_cohort","LacCer 18:1;O2/16:0"
177,100009036,402,52499,165191,"Lipid","Phosphatidylcholine (PC)",2339,"NAMED","SXNXGNVZTLZDHE-IYEJTHTFSA-N","O=C(CCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\CCCCCCCC)=O","1-margaroyl-2-oleoyl-GPC (17:0/18:1)*","1-margaroyl-2-oleoyl-GPC (17:0/18:1)*","PC 35:1","PC 17:0_18:1","Unknown",NA,"24822423",NA,NA,NA,"Pos Late","1_margaroyl_2_oleoyl_gpc_17_0_18_1",840,"1_margaroyl_2_oleoyl_gpc_17_0_18_1","sample_cohort",NA
178,100009037,402,52500,165192,"Lipid","Phosphatidylcholine (PC)",2340,"NAMED","ZSKWZJYUVZYDQU-WESJWMGVSA-N","O=C(CCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O","1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*","1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*","PC 35:2","PC 17:0_18:2","Unknown",NA,NA,NA,NA,"52922491","Pos Late","1_margaroyl_2_linoleoyl_gpc_17_0_18_2",841,"1_margaroyl_2_linoleoyl_gpc_17_0_18_2","sample_cohort","PC 17:0/18:2(9Z,12Z)"
179,100009067,402,52668,208072,"Lipid","Phosphatidylinositol (PI)",2586,"NAMED","DJVOKHFQPGWUPK-SWXQTFNJSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","PI 40:6","PI 18:0_22:6","Unknown",NA,"24767706","HMDB0009821",NA,"52927465","Pos Late","1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6",850,"1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6","sample_cohort","PI 18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)"
179,100009067,402,52668,208072,"Lipid","Phosphatidylinositol (PI)",2586,"NAMED","DJVOKHFQPGWUPK-SWXQTFNJSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","PI 40:6","PI 18:0_22:6","Unknown",NA,"24767706","HMDB0009821",NA,"52927465","Pos Late","1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6",850,"1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6","sample_cohort","PI 18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)"
179,100009067,402,52668,208072,"Lipid","Phosphatidylinositol (PI)",2586,"NAMED","DJVOKHFQPGWUPK-SWXQTFNJSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","PI 40:6","PI 18:0_22:6","Unknown",NA,"24767706","HMDB0009821",NA,"52927465","Pos Late","1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6",850,"1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6","sample_cohort","PI 40:6"
179,100009067,402,52668,208072,"Lipid","Phosphatidylinositol (PI)",2586,"NAMED","DJVOKHFQPGWUPK-SWXQTFNJSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","PI 40:6","PI 18:0_22:6","Unknown",NA,"24767706","HMDB0009821",NA,"52927465","Pos Late","1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6",850,"1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6","sample_cohort","PI 40:6"
179,100009067,402,52668,208072,"Lipid","Phosphatidylinositol (PI)",2586,"NAMED","DJVOKHFQPGWUPK-SWXQTFNJSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","PI 40:6","PI 18:0_22:6","Unknown",NA,"24767706","HMDB0009821",NA,"52927465","Pos Late","1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6",850,"1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6","sample_cohort","PI 18:0/22:6"
179,100009067,402,52668,208072,"Lipid","Phosphatidylinositol (PI)",2586,"NAMED","DJVOKHFQPGWUPK-SWXQTFNJSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","PI 40:6","PI 18:0_22:6","Unknown",NA,"24767706","HMDB0009821",NA,"52927465","Pos Late","1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6",850,"1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6","sample_cohort","PI 18:0/22:6"
179,100009067,402,52668,208072,"Lipid","Phosphatidylinositol (PI)",2586,"NAMED","DJVOKHFQPGWUPK-SWXQTFNJSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","PI 40:6","PI 18:0_22:6","Unknown",NA,"24767706","HMDB0009821",NA,"52927465","Pos Late","1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6",850,"1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6","sample_cohort","PI 18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)"
179,100009067,402,52668,208072,"Lipid","Phosphatidylinositol (PI)",2586,"NAMED","DJVOKHFQPGWUPK-SWXQTFNJSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","PI 40:6","PI 18:0_22:6","Unknown",NA,"24767706","HMDB0009821",NA,"52927465","Pos Late","1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6",850,"1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6","sample_cohort","PI 40:6"
179,100009067,402,52668,208072,"Lipid","Phosphatidylinositol (PI)",2586,"NAMED","DJVOKHFQPGWUPK-SWXQTFNJSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*","PI 40:6","PI 18:0_22:6","Unknown",NA,"24767706","HMDB0009821",NA,"52927465","Pos Late","1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6",850,"1_stearoyl_2_docosahexaenoyl_gpi_18_0_22_6","sample_cohort","PI 18:0_22:6"
180,100009122,402,53194,166624,"Lipid","Phosphatidylcholine (PC)",2295,"NAMED","ZSWHHKKYMMYPPD-MSZSINMWSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","PC 35:4","PC 15:0_20:4","Unknown",NA,"24766624","HMDB0007949",NA,"52922330","Pos Late","1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4",854,"1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4","sample_cohort","PC 15:0/20:4(5Z,8Z,11Z,14Z)"
180,100009122,402,53194,166624,"Lipid","Phosphatidylcholine (PC)",2295,"NAMED","ZSWHHKKYMMYPPD-MSZSINMWSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","PC 35:4","PC 15:0_20:4","Unknown",NA,"24766624","HMDB0007949",NA,"52922330","Pos Late","1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4",854,"1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4","sample_cohort","PC 15:0/20:4(5Z,8Z,11Z,14Z)"
180,100009122,402,53194,166624,"Lipid","Phosphatidylcholine (PC)",2295,"NAMED","ZSWHHKKYMMYPPD-MSZSINMWSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","PC 35:4","PC 15:0_20:4","Unknown",NA,"24766624","HMDB0007949",NA,"52922330","Pos Late","1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4",854,"1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4","sample_cohort","PC 35:4"
180,100009122,402,53194,166624,"Lipid","Phosphatidylcholine (PC)",2295,"NAMED","ZSWHHKKYMMYPPD-MSZSINMWSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","PC 35:4","PC 15:0_20:4","Unknown",NA,"24766624","HMDB0007949",NA,"52922330","Pos Late","1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4",854,"1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4","sample_cohort","PC 15:0/20:4"
180,100009122,402,53194,166624,"Lipid","Phosphatidylcholine (PC)",2295,"NAMED","ZSWHHKKYMMYPPD-MSZSINMWSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","PC 35:4","PC 15:0_20:4","Unknown",NA,"24766624","HMDB0007949",NA,"52922330","Pos Late","1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4",854,"1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4","sample_cohort","PC 35:4"
180,100009122,402,53194,166624,"Lipid","Phosphatidylcholine (PC)",2295,"NAMED","ZSWHHKKYMMYPPD-MSZSINMWSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","PC 35:4","PC 15:0_20:4","Unknown",NA,"24766624","HMDB0007949",NA,"52922330","Pos Late","1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4",854,"1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4","sample_cohort","PC 15:0/20:4"
180,100009122,402,53194,166624,"Lipid","Phosphatidylcholine (PC)",2295,"NAMED","ZSWHHKKYMMYPPD-MSZSINMWSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","PC 35:4","PC 15:0_20:4","Unknown",NA,"24766624","HMDB0007949",NA,"52922330","Pos Late","1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4",854,"1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4","sample_cohort","PC 15:0/20:4"
180,100009122,402,53194,166624,"Lipid","Phosphatidylcholine (PC)",2295,"NAMED","ZSWHHKKYMMYPPD-MSZSINMWSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","PC 35:4","PC 15:0_20:4","Unknown",NA,"24766624","HMDB0007949",NA,"52922330","Pos Late","1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4",854,"1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4","sample_cohort","PC 35:4"
180,100009122,402,53194,166624,"Lipid","Phosphatidylcholine (PC)",2295,"NAMED","ZSWHHKKYMMYPPD-MSZSINMWSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","PC 35:4","PC 15:0_20:4","Unknown",NA,"24766624","HMDB0007949",NA,"52922330","Pos Late","1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4",854,"1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4","sample_cohort","PC 15:0/20:4(5Z,8Z,11Z,14Z)"
180,100009122,402,53194,166624,"Lipid","Phosphatidylcholine (PC)",2295,"NAMED","ZSWHHKKYMMYPPD-MSZSINMWSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","PC 35:4","PC 15:0_20:4","Unknown",NA,"24766624","HMDB0007949",NA,"52922330","Pos Late","1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4",854,"1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4","sample_cohort","PC 15:0/20:4(5Z,8Z,11Z,14Z)"
180,100009122,402,53194,166624,"Lipid","Phosphatidylcholine (PC)",2295,"NAMED","ZSWHHKKYMMYPPD-MSZSINMWSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","PC 35:4","PC 15:0_20:4","Unknown",NA,"24766624","HMDB0007949",NA,"52922330","Pos Late","1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4",854,"1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4","sample_cohort","PC 35:4"
180,100009122,402,53194,166624,"Lipid","Phosphatidylcholine (PC)",2295,"NAMED","ZSWHHKKYMMYPPD-MSZSINMWSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*","PC 35:4","PC 15:0_20:4","Unknown",NA,"24766624","HMDB0007949",NA,"52922330","Pos Late","1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4",854,"1_pentadecanoyl_2_arachidonoyl_gpc_15_0_20_4","sample_cohort","PC 15:0_20:4"
181,100009123,402,53197,166627,"Lipid","Phosphatidylcholine (PC)",2296,"NAMED","GEINPYKZLFHHIL-HEXXMCQTSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*","PC 37:6","PC 15:0_22:6","Unknown",NA,"24766633","HMDB0007958",NA,"52922342","Pos Late","1_pentadecanoyl_2_docosahexaenoyl_gpc_15_0_22_6",855,"1_pentadecanoyl_2_docosahexaenoyl_gpc_15_0_22_6","sample_cohort","PC 15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)"
181,100009123,402,53197,166627,"Lipid","Phosphatidylcholine (PC)",2296,"NAMED","GEINPYKZLFHHIL-HEXXMCQTSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*","PC 37:6","PC 15:0_22:6","Unknown",NA,"24766633","HMDB0007958",NA,"52922342","Pos Late","1_pentadecanoyl_2_docosahexaenoyl_gpc_15_0_22_6",855,"1_pentadecanoyl_2_docosahexaenoyl_gpc_15_0_22_6","sample_cohort","PC 15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)"
181,100009123,402,53197,166627,"Lipid","Phosphatidylcholine (PC)",2296,"NAMED","GEINPYKZLFHHIL-HEXXMCQTSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*","PC 37:6","PC 15:0_22:6","Unknown",NA,"24766633","HMDB0007958",NA,"52922342","Pos Late","1_pentadecanoyl_2_docosahexaenoyl_gpc_15_0_22_6",855,"1_pentadecanoyl_2_docosahexaenoyl_gpc_15_0_22_6","sample_cohort","PC 15:0/22:6"
181,100009123,402,53197,166627,"Lipid","Phosphatidylcholine (PC)",2296,"NAMED","GEINPYKZLFHHIL-HEXXMCQTSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*","PC 37:6","PC 15:0_22:6","Unknown",NA,"24766633","HMDB0007958",NA,"52922342","Pos Late","1_pentadecanoyl_2_docosahexaenoyl_gpc_15_0_22_6",855,"1_pentadecanoyl_2_docosahexaenoyl_gpc_15_0_22_6","sample_cohort","PC 37:6"
181,100009123,402,53197,166627,"Lipid","Phosphatidylcholine (PC)",2296,"NAMED","GEINPYKZLFHHIL-HEXXMCQTSA-N","O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*","PC 37:6","PC 15:0_22:6","Unknown",NA,"24766633","HMDB0007958",NA,"52922342","Pos Late","1_pentadecanoyl_2_docosahexaenoyl_gpc_15_0_22_6",855,"1_pentadecanoyl_2_docosahexaenoyl_gpc_15_0_22_6","sample_cohort","PC 15:0/22:6"
